Chronicles(1)/Chronicles(1)_7-24,"His daughter was Sheerah, who built Beth Horon the lower and the upper, and Uzzen Sheerah.",6.2
Chronicles(1)/Chronicles(1)_7-25,"Rephah was his son, and Resheph, and Telah his son, and Tahan his son,",5.4
Chronicles(1)/Chronicles(1)_7-26,"Ladan his son, Ammihud his son, Elishama his son,",4.7
Chronicles(1)/Chronicles(1)_7-27,"Nun his son, Joshua his son.",3.4
Chronicles(1)/Chronicles(1)_7-28,"Their possessions and habitations were Bethel and the towns of it, and eastward Naaran, and westward Gezer, with the towns of it; Shechem also and the towns of it, to Azzah and the towns of it;",12.7
Chronicles(1)/Chronicles(1)_7-29,"and by the borders of the children of Manasseh, Beth Shean and its towns, Taanach and its towns, Megiddo and its towns, Dor and its towns. In these lived the children of Joseph the son of Israel.",13.3
Chronicles(1)/Chronicles(1)_7-30,"The sons of Asher: Imnah, and Ishvah, and Ishvi, and Beriah, and Serah their sister.",7.2
Chronicles(1)/Chronicles(1)_7-31,"The sons of Beriah: Heber, and Malchiel, who was the father of Birzaith.",6.0
Chronicles(1)/Chronicles(1)_7-32,"Heber became the father of Japhlet, and Shomer, and Hotham, and Shua their sister.",5.4
Chronicles(1)/Chronicles(1)_7-33,"The sons of Japhlet: Pasach, and Bimhal, and Ashvath. These are the children of Japhlet.",7.2
Chronicles(1)/Chronicles(1)_7-34,"The sons of Shemer: Ahi, and Rohgah, Jehubbah, and Aram.",5.3
Chronicles(1)/Chronicles(1)_7-35,"The sons of Helem his brother: Zophah, and Imna, and Shelesh, and Amal.",5.8
Chronicles(1)/Chronicles(1)_7-36,"The sons of Zophah: Suah, and Harnepher, and Shual, and Beri, and Imrah,",6.1
Chronicles(1)/Chronicles(1)_7-37,"Bezer, and Hod, and Shamma, and Shilshah, and Ithran, and Beera.",5.0
Chronicles(1)/Chronicles(1)_7-38,"The sons of Jether: Jephunneh, and Pispa, and Ara.",4.5
Chronicles(1)/Chronicles(1)_7-39,"The sons of Ulla: Arah, and Hanniel, and Rizia.",4.6
Chronicles(1)/Chronicles(1)_7-40,"All these were the children of Asher, heads of the fathers' houses, choice and mighty men of valor, chief of the princes. The number of them reckoned by genealogy for service in war was twenty-six thousand men.",14.3
Chronicles(1)/Chronicles(1)_8-1,"Benjamin became the father of Bela his firstborn, Ashbel the second, and Aharah the third,",7.0
Chronicles(1)/Chronicles(1)_8-2,"Nohah the fourth, and Rapha the fifth.",3.1
Chronicles(1)/Chronicles(1)_8-3,"Bela had sons: Addar, and Gera, and Abihud,",4.6
Chronicles(1)/Chronicles(1)_8-4,"and Abishua, and Naaman, and Ahoah,",2.8
Chronicles(1)/Chronicles(1)_8-5,"and Gera, and Shephuphan, and Huram.",3.1
Chronicles(1)/Chronicles(1)_8-6,"These are the sons of Ehud: these are the heads of fathers' [houses] of the inhabitants of Geba, and they carried them captive to Manahath:",9.3
Chronicles(1)/Chronicles(1)_8-7,"and Naaman, and Ahijah, and Gera, he carried them captive: and he became the father of Uzza and Ahihud.",7.5
Chronicles(1)/Chronicles(1)_8-8,"Shaharaim became the father of children in the field of Moab, after he had sent them away; Hushim and Baara were his wives.",8.9
Chronicles(1)/Chronicles(1)_8-9,"He became the father of Hodesh his wife, Jobab, and Zibia, and Mesha, and Malcam,",5.7
Chronicles(1)/Chronicles(1)_8-10,"and Jeuz, and Shachia, and Mirmah. These were his sons, heads of fathers' [houses].",6.8
Chronicles(1)/Chronicles(1)_8-11,Of Hushim he became the father of Abitub and Elpaal.,4.9
Chronicles(1)/Chronicles(1)_8-12,"The sons of Elpaal: Eber, and Misham, and Shemed, who built Ono and Lod, with the towns of it;",7.6
Chronicles(1)/Chronicles(1)_8-13,"and Beriah, and Shema, who were heads of fathers' [houses] of the inhabitants of Aijalon, who put to flight the inhabitants of Gath;",8.4
Chronicles(1)/Chronicles(1)_8-14,"and Ahio, Shashak, and Jeremoth,",2.9
Chronicles(1)/Chronicles(1)_8-15,"and Zebadiah, and Arad, and Eder,",3.2
Chronicles(1)/Chronicles(1)_8-16,"and Michael, and Ishpah, and Joha, the sons of Beriah,",4.7
Chronicles(1)/Chronicles(1)_8-17,"and Zebadiah, and Meshullam, and Hizki, and Heber,",4.5
Chronicles(1)/Chronicles(1)_8-18,"and Ishmerai, and Izliah, and Jobab, the sons of Elpaal,",5.4
Chronicles(1)/Chronicles(1)_8-19,"and Jakim, and Zichri, and Zabdi,",3.0
Chronicles(1)/Chronicles(1)_8-20,"and Elienai, and Zillethai, and Eliel,",3.4
Chronicles(1)/Chronicles(1)_8-21,"and Adaiah, and Beraiah, and Shimrath, the sons of Shimei,",4.9
Chronicles(1)/Chronicles(1)_8-22,"and Ishpan, and Eber, and Eliel,",2.7
Chronicles(1)/Chronicles(1)_8-23,"and Abdon, and Zichri, and Hanan,",2.3
Chronicles(1)/Chronicles(1)_8-24,"and Hananiah, and Elam, and Anthothijah,",3.6
Chronicles(1)/Chronicles(1)_8-25,"and Iphdeiah, and Penuel, the sons of Shashak,",3.7
Chronicles(1)/Chronicles(1)_8-26,"and Shamsherai, and Shehariah, and Athaliah,",4.1
Chronicles(1)/Chronicles(1)_8-27,"and Jaareshiah, and Elijah, and Zichri, the sons of Jeroham.",5.3
Chronicles(1)/Chronicles(1)_8-28,"These were heads of fathers' [houses] throughout their generations, chief men: these lived in Jerusalem.",8.9
Chronicles(1)/Chronicles(1)_8-29,"In Gibeon there lived the father of Gibeon, [Jeiel], whose wife's name was Maacah;",5.7
Chronicles(1)/Chronicles(1)_8-30,"and his firstborn son Abdon, and Zur, and Kish, and Baal, and Nadab,",5.1
Chronicles(1)/Chronicles(1)_8-31,"and Gedor, and Ahio, and Zecher.",3.0
Chronicles(1)/Chronicles(1)_8-32,"Mikloth became the father of Shimeah. They also lived with their brothers in Jerusalem, over against their brothers.",7.5
Chronicles(1)/Chronicles(1)_8-33,"Ner became the father of Kish; and Kish became the father of Saul; and Saul became the father of Jonathan, and Malchishua, and Abinadab, and Eshbaal.",10.9
Chronicles(1)/Chronicles(1)_8-34,The son of Jonathan was Merib Baal; and Merib Baal became the father of Micah.,5.8
Chronicles(1)/Chronicles(1)_8-35,"The sons of Micah: Pithon, and Melech, and Tarea, and Ahaz.",5.3
Chronicles(1)/Chronicles(1)_8-36,"Ahaz became the father of Jehoaddah; and Jehoaddah became the father of Alemeth, and Azmaveth, and Zimri; and Zimri became the father of Moza.",10.3
Chronicles(1)/Chronicles(1)_8-37,"Moza became the father of Binea; Raphah was his son, Eleasah his son, Azel his son.",7.4
Chronicles(1)/Chronicles(1)_8-38,"Azel had six sons, whose names are these: Azrikam, Bocheru, and Ishmael, and Sheariah, and Obadiah, and Hanan. All these were the sons of Azel.",12.8
Chronicles(1)/Chronicles(1)_8-39,"The sons of Eshek his brother: Ulam his firstborn, Jeush the second, and Eliphelet the third.",7.6
Chronicles(1)/Chronicles(1)_8-40,"The sons of Ulam were mighty men of valor, archers, and had many sons, and sons' sons, one hundred fifty. All these were of the sons of Benjamin.",11.1
Chronicles(1)/Chronicles(1)_9-1,"So all Israel were reckoned by genealogies; and behold, they are written in the book of the kings of Israel: and Judah was carried away captive to Babylon for their disobedience.",12.0
Chronicles(1)/Chronicles(1)_9-2,"Now the first inhabitants who lived in their possessions in their cities were Israel, the priests, the Levites, and the Nethinim.",7.3
Chronicles(1)/Chronicles(1)_9-3,"In Jerusalem lived of the children of Judah, and of the children of Benjamin, and of the children of Ephraim and Manasseh:",7.0
Chronicles(1)/Chronicles(1)_9-4,"Uthai the son of Ammihud, the son of Omri, the son of Imri, the son of Bani, of the children of Perez the son of Judah.",8.3
Chronicles(1)/Chronicles(1)_9-5,"Of the Shilonites: Asaiah the firstborn, and his sons.",4.7
Chronicles(1)/Chronicles(1)_9-6,"Of the sons of Zerah: Jeuel, and their brothers, six hundred ninety.",5.7
Chronicles(1)/Chronicles(1)_9-7,"Of the sons of Benjamin: Sallu the son of Meshullam, the son of Hodaviah, the son of Hassenuah,",7.1
Chronicles(1)/Chronicles(1)_9-8,"and Ibneiah the son of Jeroham, and Elah the son of Uzzi, the son of Michri, and Meshullam the son of Shephatiah, the son of Reuel, the son of Ibnijah;",11.1
Chronicles(1)/Chronicles(1)_9-9,"and their brothers, according to their generations, nine hundred fifty-six. All these men were heads of fathers' [houses] by their fathers' houses.",10.7
Chronicles(1)/Chronicles(1)_9-10,"Of the priests: Jedaiah, and Jehoiarib, Jachin,",4.4
Chronicles(1)/Chronicles(1)_9-11,"and Azariah the son of Hilkiah, the son of Meshullam, the son of Zadok, the son of Meraioth, the son of Ahitub, the ruler of the house of God;",10.2
Chronicles(1)/Chronicles(1)_9-12,"and Adaiah the son of Jeroham, the son of Pashhur, the son of Malchijah, and Maasai the son of Adiel, the son of Jahzerah, the son of Meshullam, the son of Meshillemith, the son of Immer;",13.5
Chronicles(1)/Chronicles(1)_9-13,"and their brothers, heads of their fathers' houses, one thousand seven hundred sixty; very able men for the work of the service of the house of God.",10.0
Chronicles(1)/Chronicles(1)_9-14,"Of the Levites: Shemaiah the son of Hasshub, the son of Azrikam, the son of Hashabiah, of the sons of Merari;",9.1
Chronicles(1)/Chronicles(1)_9-15,"and Bakbakkar, Heresh, and Galal, and Mattaniah the son of Mica, the son of Zichri, the son of Asaph,",7.2
Chronicles(1)/Chronicles(1)_9-16,"and Obadiah the son of Shemaiah, the son of Galal, the son of Jeduthun, and Berechiah the son of Asa, the son of Elkanah, who lived in the villages of the Netophathites.",12.0
Chronicles(1)/Chronicles(1)_9-17,"The porters: Shallum, and Akkub, and Talmon, and Ahiman, and their brothers (Shallum was the chief),",7.5
Chronicles(1)/Chronicles(1)_9-18,who hitherto [waited] in the king's gate eastward: they were the porters for the camp of the children of Levi.,6.5
Chronicles(1)/Chronicles(1)_9-19,"Shallum the son of Kore, the son of Ebiasaph, the son of Korah, and his brothers, of his father's house, the Korahites, were over the work of the service, keepers of the thresholds of the tent: and their fathers had been over the camp of Yahweh, keepers of the entry.",17.3
Chronicles(1)/Chronicles(1)_9-20,"Phinehas the son of Eleazar was ruler over them in time past, [and] Yahweh was with him.",6.0
Chronicles(1)/Chronicles(1)_9-21,Zechariah the son of Meshelemiah was porter of the door of the tent of meeting.,5.5
Chronicles(1)/Chronicles(1)_9-22,"All these who were chosen to be porters in the thresholds were two hundred and twelve. These were reckoned by genealogy in their villages, whom David and Samuel the seer did ordain in their office of trust.",12.5
Chronicles(1)/Chronicles(1)_9-23,"So they and their children had the oversight of the gates of the house of Yahweh, even the house of the tent, by wards.",7.2
Chronicles(1)/Chronicles(1)_9-24,"On the four sides were the porters, toward the east, west, north, and south.",5.0
Chronicles(1)/Chronicles(1)_9-25,"Their brothers, in their villages, were to come in every seven days from time to time to be with them:",5.6
Chronicles(1)/Chronicles(1)_9-26,"for the four chief porters, who were Levites, were in an office of trust, and were over the chambers and over the treasuries in the house of God.",8.1
Chronicles(1)/Chronicles(1)_9-27,"They lodged round about the house of God, because the charge [of it] was on them; and to them pertained the opening of it morning by morning.",8.6
Chronicles(1)/Chronicles(1)_9-28,Certain of them had charge of the vessels of service; for by count were these brought in and by count were these taken out.,7.2
Chronicles(1)/Chronicles(1)_9-29,"Some of them also were appointed over the furniture, and over all the vessels of the sanctuary, and over the fine flour, and the wine, and the oil, and the frankincense, and the spices.",10.8
Chronicles(1)/Chronicles(1)_9-30,Some of the sons of the priests prepared the confection of the spices.,4.6
Chronicles(1)/Chronicles(1)_9-31,"Mattithiah, one of the Levites, who was the firstborn of Shallum the Korahite, had the office of trust over the things that were baked in pans.",8.5
Chronicles(1)/Chronicles(1)_9-32,"Some of their brothers, of the sons of the Kohathites, were over the show bread, to prepare it every Sabbath.",6.7
Chronicles(1)/Chronicles(1)_9-33,"These are the singers, heads of fathers' [houses] of the Levites, [who lived] in the chambers [and were] free [from other service]; for they were employed in their work day and night.",10.6
Chronicles(1)/Chronicles(1)_9-34,"These were heads of fathers' [houses] of the Levites, throughout their generations, chief men: these lived at Jerusalem.",7.8
Chronicles(1)/Chronicles(1)_9-35,"In Gibeon there lived the father of Gibeon, Jeiel, whose wife's name was Maacah:",5.4
Chronicles(1)/Chronicles(1)_9-36,"and his firstborn son Abdon, and Zur, and Kish, and Baal, and Ner, and Nadab,",6.0
Chronicles(1)/Chronicles(1)_9-37,"and Gedor, and Ahio, and Zechariah, and Mikloth.",4.0
Chronicles(1)/Chronicles(1)_9-38,"Mikloth became the father of Shimeam. They also lived with their brothers in Jerusalem, over against their brothers.",7.8
Chronicles(1)/Chronicles(1)_9-39,"Ner became the father of Kish; and Kish became the father of Saul; and Saul became the father of Jonathan, and Malchishua, and Abinadab, and Eshbaal.",10.2
Chronicles(1)/Chronicles(1)_9-40,The son of Jonathan was Merib Baal; and Merib Baal became the father of Micah.,5.8
Chronicles(1)/Chronicles(1)_9-41,"The sons of Micah: Pithon, and Melech, and Tahrea, [and Ahaz].",4.6
Chronicles(1)/Chronicles(1)_9-42,"Ahaz became the father of Jarah; and Jarah became the father of Alemeth, and Azmaveth, and Zimri; and Zimri became the father of Moza;",9.6
Chronicles(1)/Chronicles(1)_9-43,"and Moza became the father of Binea; and Rephaiah his son, Eleasah his son, Azel his son.",7.6
Chronicles(1)/Chronicles(1)_9-44,"Azel had six sons, whose names are these: Azrikam, Bocheru, and Ishmael, and Sheariah, and Obadiah, and Hanan: these were the sons of Azel.",13.6
Chronicles(1)/Chronicles(1)_10-1,"Now the Philistines fought against Israel: and the men of Israel fled from before the Philistines, and fell down slain on Mount Gilboa.",9.9
Chronicles(1)/Chronicles(1)_10-2,"The Philistines followed hard after Saul and after his sons; and the Philistines killed Jonathan, and Abinadab, and Malchishua, the sons of Saul.",10.1
Chronicles(1)/Chronicles(1)_10-3,"The battle went sore against Saul, and the archers overtook him; and he was distressed by reason of the archers.",7.6
Chronicles(1)/Chronicles(1)_10-4,"Then said Saul to his armor bearer, Draw your sword, and thrust me through therewith, lest these uncircumcised come and abuse me. But his armor bearer would not; for he was sore afraid. Therefore Saul took his sword, and fell on it.",16.5
Chronicles(1)/Chronicles(1)_10-5,"When his armor bearer saw that Saul was dead, he likewise fell on his sword, and died.",6.4
Chronicles(1)/Chronicles(1)_10-6,"So Saul died, and his three sons; and all his house died together.",5.9
Chronicles(1)/Chronicles(1)_10-7,"When all the men of Israel who were in the valley saw that they fled, and that Saul and his sons were dead, they forsook their cities, and fled; and the Philistines came and lived in them.",12.0
Chronicles(1)/Chronicles(1)_10-8,"It happened on the next day, when the Philistines came to strip the slain, that they found Saul and his sons fallen on Mount Gilboa.",9.2
Chronicles(1)/Chronicles(1)_10-9,"They stripped him, and took his head, and his armor, and sent into the land of the Philistines round about, to carry the news to their idols, and to the people.",10.7
Chronicles(1)/Chronicles(1)_10-10,"They put his armor in the house of their gods, and fastened his head in the house of Dagon.",6.5
Chronicles(1)/Chronicles(1)_10-11,"When all Jabesh Gilead heard all that the Philistines had done to Saul,",4.9
Chronicles(1)/Chronicles(1)_10-12,"all the valiant men arose, and took away the body of Saul, and the bodies of his sons, and brought them to Jabesh, and buried their bones under the oak in Jabesh, and fasted seven days.",12.9
Chronicles(1)/Chronicles(1)_10-13,"So Saul died for his trespass which he committed against Yahweh, because of the word of Yahweh, which he didn't keep; and also because he asked counsel of one who had a familiar spirit, to inquire [thereby],",13.1
Chronicles(1)/Chronicles(1)_10-14,"and didn't inquire of Yahweh: therefore he killed him, and turned the kingdom to David the son of Jesse.",8.5
Chronicles(1)/Chronicles(1)_11-1,"Then all Israel gathered themselves to David to Hebron, saying, Behold, we are your bone and your flesh.",8.5
Chronicles(1)/Chronicles(1)_11-2,"In times past, even when Saul was king, it was you who led out and brought in Israel: and Yahweh your God said to you, You shall be shepherd of my people Israel, and you shall be prince over my people Israel.",13.9
Chronicles(1)/Chronicles(1)_11-3,"So all the elders of Israel came to the king to Hebron; and David made a covenant with them in Hebron before Yahweh; and they anointed David king over Israel, according to the word of Yahweh by Samuel.",14.0
Chronicles(1)/Chronicles(1)_11-4,"David and all Israel went to Jerusalem (the same is Jebus); and the Jebusites, the inhabitants of the land, were there.",8.8
Chronicles(1)/Chronicles(1)_11-5,"The inhabitants of Jebus said to David, You shall not come in here. Nevertheless David took the stronghold of Zion; the same is the city of David.",11.3
Chronicles(1)/Chronicles(1)_11-6,"David said, Whoever strikes the Jebusites first shall be chief and captain. Joab the son of Zeruiah went up first, and was made chief.",10.1
Chronicles(1)/Chronicles(1)_11-7,David lived in the stronghold; therefore they called it the city of David.,5.6
Chronicles(1)/Chronicles(1)_11-8,"He built the city round about, from Millo even round about; and Joab repaired the rest of the city.",7.8
Chronicles(1)/Chronicles(1)_11-9,David grew greater and greater; for Yahweh of Armies was with him.,4.7
Chronicles(1)/Chronicles(1)_11-10,"Now these are the chief of the mighty men whom David had, who shown themselves strong with him in his kingdom, together with all Israel, to make him king, according to the word of Yahweh concerning Israel.",13.5
Chronicles(1)/Chronicles(1)_11-11,"This is the number of the mighty men whom David had: Jashobeam, the son of a Hachmonite, the chief of the thirty; he lifted up his spear against three hundred and killed them at one time.",13.7
Chronicles(1)/Chronicles(1)_11-12,"After him was Eleazar the son of Dodo, the Ahohite, who was one of the three mighty men.",7.2
Chronicles(1)/Chronicles(1)_11-13,"He was with David at Pasdammim, and there the Philistines were gathered together to battle, where was a plot of ground full of barley; and the people fled from before the Philistines.",11.8
Chronicles(1)/Chronicles(1)_11-14,"They stood in the midst of the plot, and defended it, and killed the Philistines; and Yahweh saved them by a great victory.",8.0
Chronicles(1)/Chronicles(1)_11-15,"Three of the thirty chief men went down to the rock to David, into the cave of Adullam; and the army of the Philistines were encamped in the valley of Rephaim.",10.5
Chronicles(1)/Chronicles(1)_11-16,"David was then in the stronghold, and the garrison of the Philistines was then in Bethlehem.",6.0
Chronicles(1)/Chronicles(1)_11-17,"David longed, and said, Oh that one would give me water to drink of the well of Bethlehem, which is by the gate!",7.6
Chronicles(1)/Chronicles(1)_11-18,"The three broke through the army of the Philistines, and drew water out of the well of Bethlehem, that was by the gate, and took it, and brought it to David: but David would not drink of it, but poured it out to Yahweh,",13.3
Chronicles(1)/Chronicles(1)_11-19,"and said, My God forbid it me, that I should do this: shall I drink the blood of these men who have put their lives in jeopardy? for with [the jeopardy of] their lives they brought it. Therefore he would not drink it. These things did the three mighty men.",17.8
Chronicles(1)/Chronicles(1)_11-20,"Abishai, the brother of Joab, he was chief of the three; for he lifted up his spear against three hundred and killed them, and had a name among the three.",9.8
Chronicles(1)/Chronicles(1)_11-21,"Of the three, he was more honorable than the two, and was made their captain: however he didn't attain to the [first] three.",8.7
Chronicles(1)/Chronicles(1)_11-22,"Benaiah the son of Jehoiada, the son of a valiant man of Kabzeel, who had done mighty deeds, he killed the two [sons of] Ariel of Moab: he went down also and killed a lion in the midst of a pit in time of snow.",14.9
Chronicles(1)/Chronicles(1)_11-23,"He killed an Egyptian, a man of great stature, five cubits high; and in the Egyptian's hand was a spear like a weaver's beam; and he went down to him with a staff, and plucked the spear out of the Egyptian's hand, and killed him with his own spear.",16.6
Chronicles(1)/Chronicles(1)_11-24,"These things did Benaiah the son of Jehoiada, and had a name among the three mighty men.",6.3
Chronicles(1)/Chronicles(1)_11-25,"Behold, he was more honorable than the thirty, but he didn't attain to the [first] three: and David set him over his guard.",8.3
Chronicles(1)/Chronicles(1)_11-26,"Also the mighty men of the armies: Asahel the brother of Joab, Elhanan the son of Dodo of Bethlehem,",8.2
Chronicles(1)/Chronicles(1)_11-27,"Shammoth the Harorite, Helez the Pelonite,",3.7
Chronicles(1)/Chronicles(1)_11-28,"Ira the son of Ikkesh the Tekoite, Abiezer the Anathothite,",5.4
Chronicles(1)/Chronicles(1)_11-29,"Sibbecai the Hushathite, Ilai the Ahohite,",4.6
Chronicles(1)/Chronicles(1)_11-30,"Maharai the Netophathite, Heled the son of Baanah the Netophathite,",5.4
Chronicles(1)/Chronicles(1)_11-31,"Ithai the son of Ribai of Gibeah of the children of Benjamin, Benaiah the Pirathonite,",7.2
Chronicles(1)/Chronicles(1)_11-32,"Hurai of the brooks of Gaash, Abiel the Arbathite,",4.9
Chronicles(1)/Chronicles(1)_11-33,"Azmaveth the Baharumite, Eliahba the Shaalbonite,",5.0
Chronicles(1)/Chronicles(1)_11-34,"the sons of Hashem the Gizonite, Jonathan the son of Shagee the Hararite,",6.6
Chronicles(1)/Chronicles(1)_11-35,"Ahiam the son of Sacar the Hararite, Eliphal the son of Ur,",5.4
Chronicles(1)/Chronicles(1)_11-36,"Hepher the Mecherathite, Ahijah the Pelonite,",4.3
Chronicles(1)/Chronicles(1)_11-37,"Hezro the Carmelite, Naarai the son of Ezbai,",4.3
Chronicles(1)/Chronicles(1)_11-38,"Joel the brother of Nathan, Mibhar the son of Hagri,",4.6
Chronicles(1)/Chronicles(1)_11-39,"Zelek the Ammonite, Naharai the Berothite, the armor bearer of Joab the son of Zeruiah,",7.5
Chronicles(1)/Chronicles(1)_11-40,"Ira the Ithrite, Gareb the Ithrite,",3.6
Chronicles(1)/Chronicles(1)_11-41,"Uriah the Hittite, Zabad the son of Ahlai,",4.1
Chronicles(1)/Chronicles(1)_11-42,"Adina the son of Shiza the Reubenite, a chief of the Reubenites, and thirty with him,",7.5
Chronicles(1)/Chronicles(1)_11-43,"Hanan the son of Maacah, and Joshaphat the Mithnite,",4.5
Chronicles(1)/Chronicles(1)_11-44,"Uzzia the Ashterathite, Shama and Jeiel the sons of Hotham the Aroerite,",6.3
Chronicles(1)/Chronicles(1)_11-45,"Jediael the son of Shimri, and Joha his brother, the Tizite,",5.0
Chronicles(1)/Chronicles(1)_11-46,"Eliel the Mahavite, and Jeribai, and Joshaviah, the sons of Elnaam, and Ithmah the Moabite,",8.2
Chronicles(1)/Chronicles(1)_11-47,"Eliel, and Obed, and Jaasiel the Mezobaite.",5.4
Chronicles(1)/Chronicles(1)_12-1,"Now these are those who came to David to Ziklag, while he yet kept himself close because of Saul the son of Kish; and they were among the mighty men, his helpers in war.",11.2
Chronicles(1)/Chronicles(1)_12-2,"They were armed with bows, and could use both the right hand and the left in slinging stones and in shooting arrows from the bow: they were of Saul's brothers of Benjamin.",11.2
Chronicles(1)/Chronicles(1)_12-3,"The chief was Ahiezer; then Joash, the sons of Shemaah the Gibeathite, and Jeziel, and Pelet, the sons of Azmaveth, and Beracah, and Jehu the Anathothite,",13.1
Chronicles(1)/Chronicles(1)_12-4,"and Ishmaiah the Gibeonite, a mighty man among the thirty, and over the thirty, and Jeremiah, and Jahaziel, and Johanan, and Jozabad the Gederathite,",11.9
Chronicles(1)/Chronicles(1)_12-5,"Eluzai, and Jerimoth, and Bealiah, and Shemariah, and Shephatiah the Haruphite,",7.0
Chronicles(1)/Chronicles(1)_12-6,"Elkanah, and Isshiah, and Azarel, and Joezer, and Jashobeam, the Korahites,",7.5
Chronicles(1)/Chronicles(1)_12-7,"and Joelah, and Zebadiah, the sons of Jeroham of Gedor.",5.5
Chronicles(1)/Chronicles(1)_12-8,"Of the Gadites there separated themselves to David to the stronghold in the wilderness, mighty men of valor, men trained for war, that could handle shield and spear; whose faces were like the faces of lions, and they were as swift as the roes on the mountains;",17.1
Chronicles(1)/Chronicles(1)_12-9,"Ezer the chief, Obadiah the second, Eliab the third,",5.0
Chronicles(1)/Chronicles(1)_12-10,"Mishmannah the fourth, Jeremiah the fifth,",3.4
Chronicles(1)/Chronicles(1)_12-11,"Attai the sixth, Eliel the seventh,",3.3
Chronicles(1)/Chronicles(1)_12-12,"Johanan the eighth, Elzabad the ninth,",3.6
Chronicles(1)/Chronicles(1)_12-13,"Jeremiah the tenth, Machbannai the eleventh.",3.7
Chronicles(1)/Chronicles(1)_12-14,"These of the sons of Gad were captains of the army: he who was least was equal to one hundred, and the greatest to one thousand.",10.0
Chronicles(1)/Chronicles(1)_12-15,"These are those who went over the Jordan in the first month, when it had overflowed all its banks; and they put to flight all them of the valleys, both toward the east, and toward the west.",11.5
Chronicles(1)/Chronicles(1)_12-16,There came of the children of Benjamin and Judah to the stronghold to David.,4.9
Chronicles(1)/Chronicles(1)_12-17,"David went out to meet them, and answered them, If you be come peaceably to me to help me, my heart shall be knit to you; but if [you be come] to betray me to my adversaries, seeing there is no wrong in my hands, the God of our fathers look thereon, and rebuke it.",17.0
Chronicles(1)/Chronicles(1)_12-18,"Then the Spirit came on Amasai, who was chief of the thirty, [and he said], ""We are yours, David, and on your side, you son of Jesse: peace, peace be to you, and peace be to your helpers; for your God helps you."" Then David received them, and made them captains of the band.",21.1
Chronicles(1)/Chronicles(1)_12-19,"Of Manasseh also there fell away some to David, when he came with the Philistines against Saul to battle: but they didn't help them; for the lords of the Philistines sent him away after consultation, saying, He will fall away to his master Saul to the jeopardy of our heads.",17.1
Chronicles(1)/Chronicles(1)_12-20,"As he went to Ziklag, there fell to him of Manasseh, Adnah, and Jozabad, and Jediael, and Michael, and Jozabad, and Elihu, and Zillethai, captains of thousands who were of Manasseh.",14.5
Chronicles(1)/Chronicles(1)_12-21,"They helped David against the band of rovers: for they were all mighty men of valor, and were captains in the army.",8.3
Chronicles(1)/Chronicles(1)_12-22,"For from day to day men came to David to help him, until there was a great army, like the army of God.",6.8
Chronicles(1)/Chronicles(1)_12-23,"These are the numbers of the heads of those who were armed for war, who came to David to Hebron, to turn the kingdom of Saul to him, according to the word of Yahweh.",10.7
Chronicles(1)/Chronicles(1)_12-24,"The children of Judah who bore shield and spear were six thousand and eight hundred, armed for war.",6.7
Chronicles(1)/Chronicles(1)_12-25,"Of the children of Simeon, mighty men of valor for the war, seven thousand and one hundred.",6.3
Chronicles(1)/Chronicles(1)_12-26,Of the children of Levi four thousand and six hundred.,4.1
Chronicles(1)/Chronicles(1)_12-27,"Jehoiada was the leader of [the house of] Aaron; and with him were three thousand and seven hundred,",6.4
Chronicles(1)/Chronicles(1)_12-28,"and Zadok, a young man mighty of valor, and of his father's house twenty-two captains.",6.6
Chronicles(1)/Chronicles(1)_12-29,"Of the children of Benjamin, the brothers of Saul, three thousand: for hitherto the greatest part of them had kept their allegiance to the house of Saul.",9.4
Chronicles(1)/Chronicles(1)_12-30,"Of the children of Ephraim twenty thousand eight hundred, mighty men of valor, famous men in their fathers' houses.",7.7
Chronicles(1)/Chronicles(1)_12-31,"Of the half-tribe of Manasseh eighteen thousand, who were mentioned by name, to come and make David king.",7.8
Chronicles(1)/Chronicles(1)_12-32,"Of the children of Issachar, men who had understanding of the times, to know what Israel ought to do, the heads of them were two hundred; and all their brothers were at their commandment.",11.8
Chronicles(1)/Chronicles(1)_12-33,"Of Zebulun, such as were able to go out in the army, who could set the battle in array, with all manner of instruments of war, fifty thousand, and who could order [the battle array, and were] not of double heart.",13.2
Chronicles(1)/Chronicles(1)_12-34,"Of Naphtali one thousand captains, and with them with shield and spear thirty-seven thousand.",7.8
Chronicles(1)/Chronicles(1)_12-35,"Of the Danites who could set the battle in array, twenty-eight thousand six hundred.",6.0
Chronicles(1)/Chronicles(1)_12-36,"Of Asher, such as were able to go out in the army, who could set the battle in array, forty thousand.",7.1
Chronicles(1)/Chronicles(1)_12-37,"On the other side of the Jordan, of the Reubenites, and the Gadites, and of the half-tribe of Manasseh, with all manner of instruments of war for the battle, one hundred twenty thousand.",12.4
Chronicles(1)/Chronicles(1)_12-38,"All these being men of war, who could order the battle array, came with a perfect heart to Hebron, to make David king over all Israel: and all the rest also of Israel were of one heart to make David king.",12.9
Chronicles(1)/Chronicles(1)_12-39,"They were there with David three days, eating and drinking; for their brothers had made preparation for them.",6.7
Chronicles(1)/Chronicles(1)_12-40,"Moreover those who were near to them, [even] as far as Issachar and Zebulun and Naphtali, brought bread on donkeys, and on camels, and on mules, and on oxen, food of meal, cakes of figs, and clusters of raisins, and wine, and oil, and oxen, and sheep in abundance: for there was joy in Israel.",21.6
