암록	armlock				
암록색	dark green				
암류	undercurrent				
암류권	asthenosphere				
암리카 담비	pekan				
암막	NULL				
암만	Amman				
암말	mare				
암망아지	filly				
암매	NULL				
암면	rock wool				
암모날	ammonal				
암모늄	ammonium				
암모니아	ammonia				
암모니아 고무	gum ammoniac				
암모니아 유도체의	ammono				
암모니아 화합물	ammoniate				
암모니아고무	ammoniac				
암모니아와 화합시키다	ammoniate				
암모니아의	ammoniacal				
암모니아의	ammono				
암목적	tacit				
암몬조개	snakeroot				
암몬조개	ammonite				
암묵의	tacit				
암묵의	unexpressed				
암묵의 동의	implied consent				
암묵적	NULL				
암문	NULL				
암반	NULL				
암반응	dark reaction				
암벽	rock				
암벽 등반	rock-climbing				
암벽화	NULL				
암보이나	Amboina				
암보이나 목재	padouk(wood)				
암복사선	dark rays				
암부	scotoma				
암사슴 가죽	doeskin				
암사자	lioness				
암산	mental arithmetic				
암살	assassination				
암살단	hit squad				
암살당	NULL				
암살대	death squad				
암살자	assassin, assassinator, hit man				
암살하다	assassinate				
암상	bedrock, hardpan, rock				
암색	NULL				
암생	lithophyte				
암생 식물	rock plant				
암석	rocks, rock				
암석 기재학	petrography				
암석 화성론자	volcanist				
암석같은	rock				
암석학	lithology, petrology				
암석학자	petrologist				
암설류	dry avalanche				
암설자	spatula				
암세포	NULL				
암세포적	NULL				
암소	cow				
암소	heifer				
암송	recitation by rote, memorization				
암송문	sth to be memorized				
암송자	reciter				
암송하다	to recite from memory				
암수	both male and female				
암수동숙	homogamy				
암수딴그루	dioecism				
암수딴꽃의	diclimous				
암수생식	gamogenesis				
암순응	dark adaptation				
암순응	scotopia				
암순응의	dark adapted				
암술	pistil				
암술군	gynoecium				
암술머리	stigma				
암술머리의	stigmatic				
암술잎	carpel				
암술잎이 있는	carpellate				
암시	A hint, suggestion				
암시	nightvision				
암시넌지시 비춤통고	intimation				
암시성	NULL				
암시에 걸리기 쉬운	suggestible				
암시장	black market				
암시장치	noctovision				
암시장치	night vision goggles				
암시적	NULL				
암시적인	allusive, implicit, implied, suggestive				
암시하다	hint, imply, suggest				
암시학	suggestology				
암실	camera obscura				
암실	darkroom				
암암리	NULL				
암암리의	covert				
암약	stillhunt				
암양	ewe				
암에 걸린	cancer				
암에 걸린	cancerous				
암여우	vixen				
암염	halite				
암염	rock salt				
암염소	nanny goat				
암영	blight				
암영	with a cloud over one`s head				
암운	NULL				
암울	NULL				
암의	cancerous				
암의	carcinomatous				
암이 없는 흰 쥐	CFW mouse				
암자	cell				
암자	a small Buddhist temple				
암자색	aubergine				
암장	magma				
암장	a secret burial				
암적	NULL				
암적색	NULL				
암전	blackout				
암점	scotoma				
암종	cancer				
암종	carcinoma				
암종 모양의	cancroid				
암종명	canker				
암주	NULL				
암중 모색하는	groping				
암중 모색하듯이	gropingly				
암중모색	암중 (in the middle of darkness) + 모색 (to be looking for sth) = to look for you're not sure what				
암중모색 하다	grope				
암중비약	NULL				
암처럼 침해하다	cancer				
암청색	cobalt				
암청색	cobalt blue				
암청색의	blueblack				
암초	a reef, a sunken sea rock				
암초가 많은	reefy				
암초에서 끌어 내리다	refloat				
암초에서 벗어나다	refloat				
암층	terrane, a black/dark layer				
암캐	slut				
암캐같은 행동	bitchery				
암컷	A female,a she (opp. 수컷)				
암컷화하다	feminize				
암코양이	tabby				
암탉	biddy				
암탉	chook				
암퇘지	sow				
암투	veiled enmity				
암펄	queen wasp				
암펌	tigress				
암페	amperage				
암페어	ampere				
암페어 횟수	amperturn				
암페어시	amperehour				
암페타민	greenie				
암페타민 상용자	Ahead				
암페타민의 정체	bombita				
암페타민정	green dragon				
암페타인	amphetamine				
암표 장수가 극장측에 내는 수수료	ice				
암표범	leopardess				
암표상	scalper				
암표상	speculator				
암플루비움	impluvium				
암피실린	ampicillin				
암피트리온	Amphitryon				
암피트리테	Amphitrite				
암하라	Amhara				
암하라 말	Amharic				
암행	incognito				
암행어사	NULL				
암호	cipher, code, cryptograph ; password				
암호문	ciphertext, cryptogram, cryptography				
암호법	cryptosystem				
암호작성술	cryptology				
암호첩	code book				
암호해독법	cryptography				
암호화	encoding, enciphering				
암호화하다	encode				
암혹	very dark and black				
암혹기	a dark age, an age with no hope				
암황갈색의	fulvescent				
암회갈색	NULL				
암회색	field gray				
암흑	dark, gloom (metaphor)				
암흑	darkness, pitchblack				
암흑 대륙 아프리카	Dark Continent				
암흑 시대	Dark Ages				
암흑가	the (criminal) underworld or an area of town where it prevails				
암흑가의 사람	underworldling				
암흑공포증	achluophobia				
암흑기	the dark ages				
암흑리	NULL				
암흑면	seamy				
암흑색	NULL				
암흑시대	NULL				
암흑으로	blackly				
압	pressure				
압	NULL				
압	NULL				
압	NULL				
압권	a masterpiece, the very best				
압도	crushing with force/power				
압도당	NULL				
압도적	overpowering, overwhelming				
압도하다	to crush, overpower, overwhelm				
압력	pressure,stress				
압력 격벽	pressure bulkhead				
압력 급유	force feed				
압력 내성	barotolerance				
압력 단체	pressure group				
압력 솥	pressure cooker				
압력 솥으로 요리하다	pressurize				
압력 용접	pressure welding				
압력 주조	die casting				
압력 행사	lobbyism				
압력가마	autoclave				
압력계	manometer, pressure gauge				
압력도	pressure				
압력밥솥	a pressure cooker				
압력솥에 넣다	retort				
압력솥으로 요리하다	pressurecook				
압력의 단위	microbar				
압력지시기	indicator				
압록강	Yalu				
압류	retention, seizure of a person's property, sequestration				
압류 동산 회복 소송	replevin				
압류 영장	distress warrant				
압류 통고	garnishment				
압류동산의 회복	replevin				
압류동산회복소송으로 회복하다	replevy				
압류물 보관자	receiptor				
압류인	seizor				
압류하다	attach, garnish, seize sb's property, sequester				
압류할 수 있는	attanhable				
압류할 수 있는	seizable				
압맥	NULL				
압맥박	pulse pressure				
압밀	compaction				
압박	oppression, pressure, stress				
압박 붕대	compress				
압박감	NULL				
압박기	constrictor				
압박된	downtrodden, heavyladen				
압박에 못 이기는	squeezable				
압박하는 사람	incubus				
압박하다	clamp, constrain, oppress, press, weigh down/on/upon				
압살	NULL				
압살롬	Absalom				
압생트	absinthe				
압생트중독	absinthism				
압송	NULL				
압수	to confiscate and hold onto				
압수	confiscation				
압수용기	baroreceptor				
압승	clean sweep				
압승	grand slam				
압승하다	massacre				
압신기	compander				
압연 공장	rolling mill				
압연기	a roller, rolling mill				
압엽 표본	hortus siccus				
압운	rhyme, rime				
압운 2행 연구	rhyming couplet				
압운 사전	rhyming dictionary				
압운 속어	rhyming slang				
압운 형식	rhyme scheme				
압운시	rhyme, rime				
압운시	rhymed verse				
압운하다	tag				
압이경지	NULL				
압저기	depressor				
압전기	piezoelectricity				
압점	pressure point				
압정	a drawing pin, a tack, a thumbtack				
압제	iron hand, oppression				
압제받은	ridden				
압제의	grinding				
압제자	an oppressor				
압제적인	hardhanded, heavyhanded, iron handed, oppressive, tyrannic				
압제하다	oppress				
압지	blotter				
압지	blotting paper				
압착	crush				
압착	squeeze				
압착공기발동기	air motor				
압착기	a press, a presser, a squeezer				
압착되다	squeeze				
압착물	pressing				
압착식 여과기	filter press				
압착하는 사람	presser				
압착하다	crush				
압착하다	squeeze				
압축	constriction				
압축 펌프	compressor				
압축공기 전송기	pneumatic dispatch				
압축기	compressor				
압축되다	condense				
압축된	compressed				
압축력이 있는	compressive				
압축률	compressibility				
압축성	compressibility				
압축성의	compressible				
압축시키는 것	constrictor				
압축의	compressive				
압축적	NULL				
압축파	compressional (compression) wave				
압축판	particle board				
압축하다	compact, condense, constrict				
압축할 수 없는	incompressible				
압축할 수 있는	compressible				
압출 성형	extrusion				
압출기	NULL				
압통	NULL				
압형	tooling				
압형기	tool				
압화 세공	barbola				
앗!	oon				
앗다	to deprive of				
앙 갚음	reprisal				
앙가발	bowleg				
앙가발의	bowleg				
앙가발이의	bakerkneed				
앙가발이의	bowlegged				
앙감질	hop				
앙갚음	retaliation, revenge				
앙갚음하다	to get one`s own back, retaliate, retort				
앙거	NULL				
앙고라고양이	Angora				
앙고스투라껍질	Angostura				
앙금	the dregs, lees, sediment, stuff that's settled out				
앙금찌끼	ground				
앙급지어	 앙급 (재앙이 미친다  : to result in a disaster) + 지어 ( a fish in a pond) = A 3rd party is injured by the main party's fighting				
앙등	jackup				
앙등하는	rising				
앙불괴어천	NULL				
앙사부휵	NULL				
앙상블	ensemble				
앙상블 연출	ensemble acting (playing)				
앙상하다	scraggly				
앙상한	rawboned				
앙상한	scrannel				
앙셴망	enchainement				
앙수신미	NULL				
앙숙	NULL				
앙숙으로 다투는 사람	feudist				
앙심	ill blood, ill will, malignancy				
앙알거리는 여자	shrew				
앙앙	squeak				
앙앙 거리다	schold				
앙앙거리는	shrewish				
앙앙불락	NULL				
앙앙우는	squeaky				
앙앙울다	squeak				
앙양	NULL				
앙양하다	elevate				
앙증	miniature size				
앙진	ingravescence				
앙진	sthenia				
앙진하는	ingravescent				
앙천대소	NULL				
앙천이타	NULL				
앙커	anker				
앙케이트	opinionnaire				
앙케이트	questionnaire				
앙케트	enquete				
앙코르	Angkor				
앙코르	call				
앙코르하다	encore				
앙큼	to proceed ahead with steady footsteps				
앙큼하다	to have ambitions bigger than one's britches				
앙큼한	dirtyminded				
앙트레	entree				
앙트르메	entremets				
앙트르샤	entrechat				
앙트아네트	Antoinette				
앙피지의 일종	forel				
앙피지의 일종	forrel				
앝은	shoal				
앝은	shoaly				
앞	In front of, before				
앞 머리의 고수머리	frisette				
앞 면의 폭	front foot				
앞 지르다	distance				
앞 지르다	forereach				
앞4반부	forequarter				
앞길	The road ahead, outlook				
앞길로 새다	excurse				
앞날	The futre, the days ahead				
앞니	foretold				
앞다리	foreleg				
앞다리	proleg				
앞다리 윗부분	foreshank				
앞닫이	vamp				
앞당기다	advance, move up				
앞돛 아랫 밧줄	foresheet				
앞돛대	foremast				
앞돛대	foresail				
앞돛대 망루 선원	foretopman				
앞돛대 톱슬	foretopmast				
앞돛대의 망루	foretop				
앞돛대의 버팀줄	forestay				
앞돛대의 앞밧줄에 맨 삼각돛	forestaysail				
앞돛대의 위쪽	foretopgallant				
앞돛대의 활대	foreyard				
앞두다	Have a distance ahead				
앞뒤	Before and behind				
앞뒤가  안맞는	inconsecutive				
앞뒤가 없는	doubleended				
앞뒤를 가리지 않는	Icarian				
앞뒤를 가리지 않는	reckless				
앞머리	forelock				
앞머리	quiff				
앞면에 붙이다	front				
앞모습의	halffaced				
앞모음	front vowel				
앞무대	apron				
앞무대	forestage				
앞문	The front gate				
앞바다	The offing sea				
앞발	forefoot, forepaw, an animal's hands				
앞방	antechamber				
앞부분	forepart				
앞서	Before, previously 2) in anticipation,beforehand				
앞서는	antecedent				
앞서다	To go before, precede				
앞서서	ahead				
앞선	prevenient				
앞선 것	predecessor				
앞선 시간	anteriority				
앞섬	antecedence				
앞섬	priority				
앞세우다	to be in front, place in front				
앞얼굴	halfface				
앞에	forward				
앞에	supra (infra?)				
앞에서의	previous				
앞으로	going ahead; going forward, into the future				
앞을 내다본	anticipant				
앞을 내다본	previsional				
앞의	days in the future				
앞의	front				
앞의 광장	apron				
앞의 앞서는	anterior				
앞이	limb				
앞이 막힘	seizeup				
앞이 열린 여성용 코트	redingote				
앞이 트이지 않은	viewless				
앞잡이	instrument (of the police), jackal, nark, puppet				
앞잡이 노릇하다	jackal				
앞장서다	To be in the lead/ at the head				
앞장식	vest				
앞장식	vestee				
앞지르다	surpass, get ahead of, outmarch, overstride				
앞질러	ahead				
앞쪽	The front, the fore part				
앞쪽의 방	front room				
앞창	half sole				
앞치마	apron				
앞치마의끈	apron string				
애	A baby, or a slightly derogative word for person				
애	Troubles, worries				
애가	elegy, epicedium, requiem, threnody				
애가로 애도하다	elegize				
애가시인	elegist				
애가의	threnodic				
애가조 연구	elegiac couplet				
애가조의	elegiac				
애가조의 연	elegiac stanza				
애걸복걸	solicitation. 애처롭게 하소연하며 애원하고 빎.				
애걸하다	to beg, to plead				
애견	NULL				
애견가	dog fancier				
애경사	NULL				
애고	custom, patronage				
애고하는	patronizing				
애교	grace, attractiveness				
애교심	NULL				
애교점	beauty spot				
애국	NULL				
애국 기념일	patriots' Day				
애국시	NULL				
애국심	nationalism				
애국심	patriotism				
애국심이 없는	unpatriotic				
애국운동	nationalism				
애국의	patriotic				
애국자	patriot				
애국적	NULL				
애국적 과시	flagwagging				
애국적 열변의	Demosthenic				
애국적선동	flagwaving				
애국정신	NULL				
애국주의자	NULL				
애글로색슨 말	Saxonism				
애급옥오	NULL				
애기	a kid, a baby				
애기 수영	sheep sorrel				
애기똥풀	celandine				
애기부들	bulrush				
애기사슴	chevrotain				
애기풀	milkwort				
애꾸눈	cyclops, a one-eyed person				
애꾸눈이	Cyclops				
애꿎다	to be free of blame, innocent				
애끊는 마음	heartbreak				
애끓게 하는 것	heartbreaker				
애너컬쳐	anaculture				
애노드액	anolyte				
애달음	fret				
애달파	heartbreaking				
애당심	party spirit				
애당초	the very first initial time				
애덕	NULL				
애덤자이트	adamsite				
애도	condolence, mourning, regret				
애도가	dirge				
애도의	condolatory				
애도의	threnetic				
애도의 말	condolence				
애도자	mourner				
애도하는	condolent				
애도하다	mourn				
애도회	NULL				
애독서	NULL				
애독자	NULL				
애들레이드	Adelaide				
애락	grief and joy				
애럴다이트	Araldite				
애련	NULL				
애로	notch				
애로	a bottleneck				
애리조나주 북부의 대협곡	Grand Canyon				
애마	favorite horse/motorcycle				
애마가	hippophile				
애마르다	to be eager in anticipation				
애매	vague, obscure				
애매모호	NULL				
애매성	NULL				
애매하게하다	becloud				
애먹다	trouble				
애먹음	harassment				
애먹이다	gnaw				
애먹이다	ride				
애모	adoration				
애모심	NULL				
애무	caressing, lovemaking, smooching				
애무하는	caressing				
애무하다	caress				
애벌	first time you do sth before you do it again				
애벌 구운 오지 그릇	bisque				
애벌 찧는 보리	pot barley				
애벌갈다	rough-grind				
애벌레	larvae				
애벌레의	larval				
애벌염색	bottoming				
애벌칠	roughcast, rough coat				
애벌칠의	roughcast				
애벌칠하다	roughcast				
애별 그림	sketch				
애별리고	NULL				
애보는 사람	nurse				
애보는 여자	nursemaid				
애보카도	avocado				
애분	coprolagnia				
애비	derogative word for FATHER				
애사심	NULL				
애상	a sad feeling				
애상	praising artwork				
애상	sad, with a broken heart				
애상적	NULL				
애서가	bibliophile				
애서가	booklover				
애서가의	bibliophilistic				
애서벽이 있는	philobiblic				
애석	regret				
애석하다	to be sorrowful about				
애송이	cub, fledg(e)ling, sprig, sb who is green				
애송이인	callow				
애수	NULL				
애수감	pathos				
애써	diligently, painfully				
애써 나르다	cart				
애써 나아가다	rub				
애써 만들다	labor				
애써서 만들어내다	to make elaborately or in detail				
애써서 얻다	pry				
애써서 얻은	hard bought				
애써서 찾아내다	find with difficulty				
애쓰다	Make efforts/pains to do sth				
애쓰지 않고 얻은	unlabored				
애쓴 보람 없는	ungrateful				
애씀	study				
애액	come, cum				
애액	lovejuice				
애연가	NULL				
애완	staying close to and loving, adoring sb				
애완견	lap dog				
애완동물	pet				
애욕	libido				
애욕의	erotic				
애욕의	libidinous				
애용	habitual use				
애용하다	one`s favorite, to make habitual use of				
애원	imploration				
애원	Miserere				
애원	petition				
애원견	a pet				
애원동물	a pet, a house pet				
애원적인	appealing				
애원조로	deprecatingly				
애원하는	imploratory				
애원하는	imploring				
애원하다	appeal, cry, implore				
애원하다	sad and angry				
애원하다시피	entreatingly				
애원하며	bended				
애의명분	NULL				
애이불상	NULL				
애인	A lover				
애인 귀여운 사람	honeybunch				
애인과 함께 달아나기	elopement				
애인이덕	NULL				
애잔하다	sad, crying (fig.)				
애장품	NULL				
애절	NULL				
애절하게	pathetically				
애정	Love for a person, affection				
애정 유희	dalliance				
애정 있는	affectionate				
애정어린	affectionately				
애정어린 돌봄과 배려 양육	nurturance				
애정으로맺다	attach				
애정의 표시	endearment				
애정의 획득	conquest				
애정이 깊은	devoted				
애정있는	fond				
애제자	NULL				
애조가	aviarist				
애족	NULL				
애증	NULL				
애지중지	to treat something with love and endearment. to love and treat endearingly. to love and treat endearingly				
애착	attachment, devotion, fondness				
애착심	attachment, devotion, fondness				
애창곡	NULL				
애처가	NULL				
애처로운	deplorable, mournful, piteous, regrettable, sorrowful				
애처롭게	sadly				
애처롭게 울다	whine				
애처롭다	sad, pitiful				
애천지수	NULL				
애첩	NULL				
애청자	NULL				
애초	The first, the beginning				
애추	scree				
애칭	hypocorism				
애칭	pet name				
애칭 창작	hypocorism				
애칭으로 부르다	nickname				
애칭의	hypocoristic				
애타게 하는	tantalizing				
애타는	intolerable				
애타다	fret				
애타주의	altruism				
애탐	vexation				
애태우는	consuming				
애태우다	gall				
애태움	vexation				
애통	NULL				
애틋하다	to feel a longing, a yearning for				
애티	childish				
애팔래치아 산맥	Appalachians				
애팔래치아 산맥의	Appalachian				
애팔루사종의 승용마	Appaloosa				
애포 효소	apoenzyme				
애프터파이브의	afterfive				
애플로톡신	aflatoxin				
애플파이	pandowdy				
애향	NULL				
애호	loving, liking				
애호가	an aficionado, a fancier, a fan				
애호가들	afficionados				
애호국	NULL				
애호도	NULL				
애호자	a lover				
애호층	NULL				
애화	sobstory(st`uff)				
애환	sad and happy, bringnig about those emotions				
애훼골립	NULL				
액	juice, in  liquor				
액	the amount of				
액내의	submerged				
액년	climacteric				
액년의	climacteric				
액땜	a vicious evil cycle				
액량	liquid measure				
액량 드램	fluid drachm				
액량 드램	fluid dram				
액량 온스	fluid ounce				
액량 온스	fluidounce				
액량단위	hogshead				
액량의 단위	quart				
액막이	exorcism				
액막이하다	exorcise				
액면	face-value, par-value				
액면가	face-value, par-value				
액면가액	face-value, par-value				
액면금액	value				
액상	NULL				
액세서리	Accessory				
액센트	stress				
액셀러레이터 페달	gas pedal				
액솔로틀	axolotl				
액수	A sum, an amount				
액수가 알맞은	commensurate				
액슬	axel				
액압 프레스	hydraulic press				
액어법	zeugma				
액운	bad luck				
액자	casing, frame, plaque				
액자식	NULL				
액체	an effusion, a liquid				
액체 가열기	calorifier				
액체 나침판	a fluid compass				
액체 비중 측정	hydrometry				
액체 비중계	an areometer,l a hydrometer				
액체공기	liquid air				
액체받이	a drip pan				
액체산소	lox				
액체속에 담금	immersion				
액체속에서 선별하다	levigate				
액체에 담근	steeped				
액체연로	liquid fuel				
액체의	liquid				
액취	rostellum				
액포	vacuole				
액화	condensation, liquefaction				
액화하는	liquescent				
액화하다	condense, liquefy, liquidize				
액화할 수 있는	liqueflable				
액화할수 없는	incoercible				
앤잭	Anzac				
앤지오텐신	angiotensin				
앤트림	Antrim				
앤티시플레이션	anticiflation				
앤티오프	Antiope				
앤틸리스 열도	Angilles				
앨드린	aldrin				
앨라바마주.미시시피주 남부의 백인과 인디언의 튀기	Cajun, Cajan				
앨라배민	alabamine				
앨리스	Alice				
앨버타	Alberta				
앨버트공	Albert				
앨버트공	Prince Albert				
앨범	Album				
앨비언	Albion				
앨클래드	alclad				
앨프레드 대왕	Alfred				
앰버라이트	amberite				
앰트랙	Amtrak				
앰풀	ampoule				
앰풀	ampulla				
앰플리다인	amplidyne				
앳된	girlish				
앵글로노르만어	AngloNorman				
앵글로색슨 기질	Saxonism				
앵글로색슨계의 말	AngloSaxonism				
앵글로색슨민족	AngloSaxon				
앵글로색슨의	AngloSaxon				
앵글로색슨의 주신	Woden				
앵글로족의	Anglian				
앵글릭스	Anglic				
앵글사람	Anglian				
앵글어	Anglian				
앵글족	angles				
앵글철	angle iron				
앵돌아짐	petulance				
앵돌아짐	petulancy				
앵두의 일종	heart cherry				
앵무	NULL				
앵무병	parrot fever				
앵무병	psittacosis				
앵무새	a parrot, a poll parrot				
앵무조개	Noah's Ark				
앵무조개	pearly nautilus				
앵무조개속	nautilus				
앵앵거리다	scold				
앵초	primrose				
앵초 언덕	Primrose Hill				
앵초단	Primrose League				
앵초색	primrose				
앵초색	primrose yellow				
앵커맨	presenter				
앵티미스트	intimist				
앵티미스트의 소설이	intimist				
야	(Word to get somebody’s attention) Hey!! (2) impolite speech for 이다, to be				
야 비로소	not until that time				
야!	yippee				
야ㅣ한	smokingroom				
야가무식도	NULL				
야간	The night time				
야간 구명 부표	floating light				
야간 근무간호사	night nurse				
야간 당직	middle watch				
야간 반사 장치	cat's-eye				
야간 빙기빙상의 생장과 축소사이의 휴지기	interstadial				
야간 사건의 기록	noctuary				
야간 순찰	Charley, Charlie				
야간 시각 측정기	nocturnal				
야간 외출금지	curfew				
야간 요격 전투기	night fighter				
야간 자물쇠	night latch				
야간 재판소	night court				
야간 조준기	nightsight				
야간 택시	nighthawk				
야간 학급	evening class				
야간 항행등	running light				
야간금고	night safe				
야간등	nightlight				
야간명시장치	night vision goggles				
야간발송전보	night letter				
야간에	nocturnally				
야간에 수집	night router				
야간에 활동하는	nocturnal				
야간열차	NULL				
야간예금 창구	night safe				
야간용 망원경	night glass				
야간용 쌍안경	night glass				
야간의 복면 기마 폭력단원	night rider				
야간작업	night work				
야간학교	night school				
야간형 생활자	night people				
야간형 생활자	night person				
야견 수용소장	poundmaster				
야경	the nightscape				
야경	a watchman				
야경꾼	a night man, a night watchman				
야경봉	night stick				
야경증	night terror				
야경화	a night piece, a nightscape				
야고보서	James				
야곱	Jacob				
야곱	James				
야곱의 별명	israel				
야곱의 사닥다리	jacob's ladder				
야광	nightglow				
야광층	noctiluca				
야광침	NULL				
야구	Baseball				
야구공	apple				
야구공	baseball				
야구부	NULL				
야구선수	ball player				
야구장	Baseball field				
야구장에 따른 규칙	ground rule				
야구팀	nincomerery				
야구팀	nine				
야궁	archery				
야권	NULL				
야근	overtime				
야근 노무자	the night shift worker				
야근보이	a night porter				
야근시간	the night shift				
야근자	sb working late/overtime				
야금술	metallurgy				
야금야금먹어 들어가는	bitebybite				
야금의	metallurgical				
야금학	metallurgy				
야기	give rise to				
야기자	NULL				
야기하다	create, engender, induce, invoke				
야기형	NULL				
야뇨증	nocturnal enuresis				
야누스	Janus				
야단	A clamro, uproar 2) a scolding				
야단 법석	brannigan, fuzzbuzz, shivaree (잔치 분위기의), whoopee				
야단났구나!	gramercy				
야단났다	great guns				
야단밥석	a lot of people get together and make a lot of noise				
야단법석	bustle, fuss, rant, riot, rowdyism				
야단법석 하는사람	whooper				
야단법석의	boisterous				
야단법석함	fussiness				
야단스러운	fustian				
야단스럽게 뽐내는	roisterous				
야단스럽게 뽐내다	roister				
야단스레 꾸미다	prettify				
야단야단	NULL				
야단치는 사람	fulminator				
야단치다	berate, hollar, rage, rollick				
야당	the party out of power, the outparty, the minority party				
야당간부	front bencher				
야당사	NULL				
야당인	NULL				
야도	NULL				
야도충	cutworm				
야드	cloth yard				
야드	yard2				
야드로 잼	yardage2				
야드르르하고 부드러운	sleek				
야드르르하고 부드러운	sleekly				
야드자	a yard measure, a yardstick				
야들야들	soft, shiny				
야라보	poon				
야료하다	outcry				
야릇하다	odd, queer, strange				
야만	the opposite of civilization, barbarians, people with a low degree of cultural sophistication				
야만	something very sexual				
야만 행위	vandalism				
야만성	brutality				
야만스런	heathenish, truculent				
야만시	NULL				
야만의	barbarous, rude, uncivilized, wild				
야만인	barbarian, a Goth, a Hun, savage				
야만인의	barbaric				
야만인이 출진 전에 몸에 바르는 물감	war paint				
야만적	NULL				
야만적인	barbaric, savage, uncivil				
야만화	barbarization				
야만화하다	barbarize				
야망	NULL				
야망의	out				
야맹증	night blindness, nyctalopia, periodic ophthalmia				
야무주다	to be hard and firm in actions and behavior				
야무지다	stout, sturdy, strong				
야무진	prickup				
야무청초	NULL				
야물커	yarmulke				
야바위	a double cross, a hoax, scam				
야바위꾼	grifter, racketeer, con man				
야박	cold and heartless				
야박하다	inhospitable				
야박함	sophistication				
야반	noon				
야반 도주	flit				
야반 도주	moonlight flitting				
야반도주	NULL				
야벳의	Japhetic				
야불답백	NULL				
야불폐문	NULL				
야비	coarseness, inurbanity, meanness, smuttiness, uncourtliness				
야비하다	churlish, coarse, graceless, lowminded, rude, sordid				
야비함	raunchness, vulgarity				
야빙	field ice				
야사	the un-official version of history				
야산	hill				
야산	holt				
야산대	NULL				
야산지	NULL				
야삼경	ghostly hour				
야상곡	nocturne				
야생	ferity, wildness				
야생능금	crab apple				
야생동물	a wild animal				
야생마	a bronco, a wild horse				
야생적	wildly				
야생조	a wild bird				
야생화	a wild flower				
야선	fielder's choice				
야성	wild				
야성미	NULL				
야성적	NULL				
야세	NULL				
야속	NULL				
야수	a baseball player				
야수	a wild beast				
야수 선택	fielder`s choice				
야수성	brutal				
야수적	NULL				
야수적인	brutish				
야수파	NULL				
야수파주의	Fauvism				
야습 참가자	moonlighter				
야식	farming				
야심	ambition, go-ahead				
야심	deepness of the night				
야심가	a highflier, a social climber				
야심만만	NULL				
야심작	NULL				
야심적	NULL				
야심적인	ambitious, highflying				
야아	heigh, hey, hi, wow				
야아!	heyday, yah				
야영	a campout, an encampment				
야영 전도 집회지	campground				
야영객	NULL				
야영기	field colors				
야영대	camp				
야영자	encampment				
야영장	NULL				
야영지	camp, campsite, encampment				
야영천막	camp				
야영하다	to camp out, to bivouac				
야옹	Mewing, meowing				
야옹야옹 우느 소리	caterwaul				
야외	The fields, the outskirts				
야외 광장	ozoner				
야외 연구법	field method				
야외 연구일	field day				
야외 요리	cookout				
야외 운동	field sports				
야외 자연 연구회	field club				
야외 전도사	field preacher				
야외 집회	camp meeting				
야외 채집	fieldwork				
야외극	pageant				
야외극장	NULL				
야외무대	NULL				
야외숙	NULL				
야외용 침대	camp bed				
야외용 케이크	rout cake				
야외운동	airing				
야외음악당	band hell				
야외의	alfresco				
야외의	freeair				
야외의 대 원형 경기장	circus				
야외의 축제	fete champetre				
야외촬영	location				
야외취사장	field kitchen				
야외취사장	fire place				
야외학교	hedge school				
야욕	NULL				
야운데	Yaounde				
야웅	meow				
야위다	macerate, thin, become thin				
야위어 있음	leanness				
야윈	lean, scrawny, thin				
야윈 상태	leanness				
야윈말	jade				
야윈부분	lean				
야유	making fun of sb				
야유꾼	Nosy Parker				
야유하다	barrack, catcall, hoot				
야유회	an outdoor picnic				
야음	NULL				
야이계일	NULL				
야이망침	NULL				
야인	Neanderthal				
야자	palm				
야자 과즙	coconut milk				
야자 기름	palm oil				
야자 돗자리	coconut matting				
야자과의 일종	palmetto				
야자기름	palm butter				
야자껍질의 섬유	coir				
야자수	NULL				
야자술	toddy				
야자유	coconut oil				
야자유	palm oil				
야자유에서 빼낸	palmitic				
야자주	palm wine				
야자즙 조당	jaggery				
야전	NULL				
야전 병원	a clearing hospital, a field hospital				
야전 부대 소속 육군 위생병	aidman				
야전군	field army				
야전근무	field service				
야전양식	field ration				
야전용 긴급휴대식량	dration				
야전용 방공 미사일	FIM				
야전용 비스킷	dog biscuit				
야전용 재킷	field jacket				
야전포병	field artillery				
야전포병 중대	field battery				
야조	NULL				
야차	a night train				
야채	Vegetables				
야채  젤리 요리	macedoine				
야채 샐러드	tossed green				
야채 재배 농가	kitchen gardener				
야채와 함께 기름으로 살짝 튀긴 후 오래 끓디다	braise				
야초라	NULL				
야취가 있는	countrified, -try-				
야카우	yakow				
야코비안	Jacobian				
야쿠트 말	Yakut				
야쿠트족	Yakut				
야크	yak				
야토병	rabbit fever				
야토병	tularemia				
야포	field artillery, field gun, fieldpiece				
야포대	field battery				
야포대	firing battery				
야폭	NULL				
야표	NULL				
야프형 제본	yapp				
야하다	To be gaudy,garish				
야하다	mean, low, vulgar (in a sexual way)				
야학	evening class				
야학당	NULL				
야한	flashy, garish, glitzy, zizzy				
야함	glare, glitz, pazazz, razzmatazz				
야합	collusion				
야합 매매	matched order				
야합적	NULL				
야행성	NULL				
야행성 새	night raven				
야회	evening party				
야회	soiree				
야회복	an evening dress, formal wear, an evening gown, a penguin suit				
야회복으로	formal				
야후속의	Yahoo				
야훼	Yahweh				
야훼 숭배자	Yahwist				
야훼 신앙의	Yahwistic				
