5231	נכל	?	nêkel	cunning,  wiliness,  craft,  knavery
5232	נכס	?	nᵉkaç	riches,  property
5233	נכס	?	nekeç	riches,  treasures
5234	נכר	?	nâkar	to recognise,  acknowledge,  know,  respect,  discern,  regard	1a) (Niphal) to be recognised	1b) (Piel) to regard	1c) (Hiphil)	1cto regard,  observe,  pay attention to,  pay regard to,  notice	1c2) to recognise (as formerly known),  perceive	1c3) to be willing to recognise or acknowledge,  acknowledge with honour	1c4) to be acquainted with	1c5) to distinguish,  understand	1d) (Hithpael) to make oneself known	2) to act or treat as foreign or strange,  disguise,  misconstrue	2a) (Niphal) to disguise oneself	2b) (Piel)	2bto treat as foreign (profane)	2b2) to misconstrue	2c) (Hithpael)	2cto act as alien	2c2) to disguise oneself			
5235	נכר	?	neker	calamity,  disaster,  misfortune
5236	נכר	+++ : strange foreign	nêkâr	foreign,  alien,  foreignness,  that which is foreign	1a) foreignness,  foreign gods	1b) alien,  foreigner	1c) foreign (vanities)		
5237	נכרי	?	nokrîy	foreign,  alien	1a) foreign	1b) foreigner (subst)	1c) foreign woman,  harlot	1d) unknown,  unfamiliar (fig.)	
5238	נכת	?	nᵉkôth	treasure
5239	נלה	++-	nâlâh	(Hiphil) to complete,  bring to an end	1a) meaning doubtful				
5240	נמבזה	?	nᵉmibzeh	vile,  despised,  disdained,  held in contempt
5241	נמואל	?	Nᵉmûwʼêl	"Nemuel = ""day of God"""	the eldest son of Simeon	2) a Reubenite,  son of Eliab and brother of Dathan and Abiram in the time of the exodus			
5242	נמואלי	?	Nᵉmûwʼêlîy	"Nemuelites = see Nemuel ""day of God"""	a descendant of Nemuel				
5243	נמל	?	nâmal	 (Qal) to circumcise,  become clipped,  be circumcised,  be cut off
5244	נמלה	?	nᵉmâlâh	ant
5245	נמר	 Narmer™ nMaur +++  𓃬 𓃭	nᵉmar	leopard
5246	נמר	???	nâmêr	leopard
5247	נמרה	?	Nimrâh	"Nimrah = ""limpid"" or ""pure"""	a place on the east of the Jordan,  10 miles (16 km) north of the Dead Sea and 3 miles (5 km) east of the Jordan				
5248	נמרוד	?	Nimrôwd	"Nimrod = ""rebellion"" or ""the valiant"""	the son of Cush,  grandson of Ham,  and great grandson of Noah; a mighty hunter,  he established an empire in the area of Babylon and Assyria				
5249	נמרים	?	Nimrîym	"Nimrim = ""limpid"" or ""pure"""	a stream or brook in the territory of Moab				
5250	נמשי	?	Nimshîy	"Nimshi = ""rescued"""	grandfather of Jehu				
5251	נס	𓂉𓏤 noc~Bug 𓊡?Netz- 𓇛 flag : 𓋴𓃀𓌟𓆱𓇛 sweet-flag!?!  <<<  ?𓊾𓊢𓊡	nêç	something lifted up,  standard,  signal,  signal pole,  ensign, banner,  sign,  sail	1a) standard (as rallying point),  signal	1b) standard (pole)	1c) ensign,  signal		
5252	נסבה	?	nᵉçibbâh	turn of affairs,  a bringing about
5253	נסג	 nach…?	nâçag	to move away,  backslide,  move,  go,  turn back	1a) (Qal) to backslide,  prove recreant to	1b) (Hiphil)	1bto displace,  move back	1b2) to remove,  carry away	1d) (Hophal) to be driven back,  be moved back
5254	נסה	?	nâçâh	to test,  try,  prove,  tempt,  assay,  put to the proof or test	1a) (Piel)	1ato test,  try	1a2) to attempt,  assay,  try	1a3) to test,  try,  prove,  tempt	
5255	נסח	𓇛𓇛𓇛𓇛𓇛𓇛𓇛™!!! ~nice-nuts <> √kNock ~nieder 𓈖𓆓𓇋𓇋𓏏𓅪 	nâçach	to pull or tear away	1a) (Qal) to tear away,  tear down	1b) (Niphal) to be torn away			
5256	נסח	<> kNock+  𓇛𓊾𓊢𓊡 	nᵉçach	to pull or tear away	1a) (Ithp'al) to be torn away				
5257	נסיך	<> nick™	nᵉçîyk	poured out,  libation,  molten image,  one anointed	1a) libation,  drink-offering	1b) molten image	2) prince,  anointed one		
5258	נסך	?	nâçak	to pour out,  pour,  offer,  cast	1a) (Qal)	1ato pour out	1a2) to cast metal images	1a3) to anoint (a king)	1b) (Niphal) to be anointed	1c) (Piel) to pour out (as a libation)	1d) (Hiphil) to pour out libations	1e) (Hophal) to be poured out	2) to set,  install	2a) (Qal) to install	2b) (Niphal) to be installed				
5259	נסך	?	nâçak	(Qal) to weave
5260	נסך	?	nᵉçak	to pour out,  offer sacrifice	1a) (Pael) to pour out,  offer (a sacrifice)				
5261	נסך	?	nᵉçak	something poured out,  libation,  drink offering,  libation offering
5262	נסך	?	neçek	drink offering,  libation,  molten image,  something poured out	1a) drink offering	1b) molten images			
5263	נסס	𓂉 	nâçaç	(Qal) to be sick
5264	נסס	++   ?𓊾𓊢𓊡 	nâçaç	to be lifted up (meaning dubious)	1a) (Hithpoel) to be lifted up,  be displayed				
5265	נסע	????????????	nâçaʻ	to pull out,  pull up,  set out, journey,  remove,  set forward,  depart	1a) (Qal)	1ato pull out or up	1a2) to set out,  depart	1a3) to journey,  march	1a4) to set forth (of wind)	1b) (Niphal) to be pulled up,  be removed,  be plucked up	1c) (Hiphil)	1cto cause to set out,  lead out,  cause to spring up	1c2) to remove,  quarry	
5266	נסק	?	nâçaq	(Qal) to ascend
5267	נסק	?	nᵉçaq	to ascend,  come up	1a) (Aphel) to lift,  take up	1b) (Hophal) to be taken up			
5268	נסרך	<<	Niçrôk	"Nisroch = ""the great eagle"""	an idol of Nineveh worshipped by Sennacherib; symbolised by the eagle-headed human figure				
5269	נעה	?	Nêʻâh	"Neah = ""shaking"""	a boundary mark of the territory of Zebulun; site unknown				
5270	נעה	?	Nôʻâh	"Noah = ""motion"""	one of the 5 daughters of Zelophehad in the time of the exodus				
5271	נעור	#NAME?	nâʻûwr	youth,  early life
5272	נעיאל	?	Nᵉʻîyʼêl	"Neiel = ""moved by God"""	a place on the border of the territory of Asher				
5273	נעים	𓇛 angeNehm 𓇛™ nice.ma <> nacach +++-?	nâʻîym	pleasant,  delightful,  sweet,  lovely,  agreeable	1a) delightful	1b) lovely,  beautiful (physical)	2) singing,  sweetly sounding,  musical		
5274	נעל	ƒ?	nâʻal	to bar,  lock,  bolt	1a) (Qal) to bar,  lock,  bolt	2) to furnish with sandals,  shoe	2a) (Qal) to shoe	2b) (Hiphil) to give sandals	
5275	נעל	ƒ?	naʻal	sandal,  shoe
5276	נעם	𓇛 ange.Nehm 𓇛 nämlichƒ  +++-?	nâʻêm	(Qal) to be pleasant,  be beautiful,  be sweet,  be delightful,  be lovely
5277	נעם	?	Naʻam	"Naam = ""pleasantness"""	one of the sons of Caleb and grandson of Jephunneh				
5278	נעם	𓇛 ange.Nehm 𓇛 nämlichƒ  +++-?	nôʻam	kindness,  pleasantness,  delightfulness,  beauty,  favour	1a) delightfulness	1b) symbolic name of one of two staves	1c) pleasantness		
5279	נעמה	?	Naʻămâh	"Naamah = ""loveliness"""	n pr f	daughter of Lamech by his wife Zillah and sister of Tubal-cain in the days before the flood	2) the Ammonite wife of Solomon and mother of king Rehoboam of Judah	n pr f loc	3) a town in the lowlands of Judah in Philistia
5280	נעמי	?	Naʻămîy	"Naamites = see Naamah ""loveliness"""	the descendants of Naaman,  the grandson of Benjamin				
5281	נעמי	?	Noʻŏmîy	"Naomi = ""my delight"""	wife of Elimelech,  mother of Mahlon and Chilion,  and mother-in-law of Ruth and Orpah				
5282	נעמן	?	naʻămân	pleasantness
5283	נעמן	?	Naʻămân	"Naaman = ""pleasantness"""	son of Bela of the family of Benjamin; he was among the family of Jacob that went down to Egypt	2) commander-in-chief of the army of Syria; stricken with leprosy he went to Elisha,  eventually followed his instructions,  and was cured			
5284	נעמתי	?	Naʻămâthîy	"Naamathite = see Naamah ""pleasantness"""	an inhabitant of Naamah (site unknown); describes Zophar the friend of Job				
5285	נעצוץ	<<	naʻătsûwts	thornbush
5286	נער	𓊤 naur war!  	nâʻar	(Qal) to growl
5287	נער	?	nâʻar	to shake,  shake out or off	1a) (Qal) to shake out,  show emptiness	1b) (Niphal)	1bto be shaken	1b2) to shake oneself	1c) (Piel) to shake off or out	1d) (Hithpael) to shake oneself				
5288	נער	?	naʻar	a boy,  lad,  servant,  youth,  retainer	1a) boy, lad,  youth	1b) servant,  retainer			
5289	נער	?	naʻar	a shaking,  scattering
5290	נער	?	nôʻar	youth,  boyhood,  early life
5291	נערה	  Narrin;) <> nina -	naʻărâh	girl,  damsel,  female servant	1a) girl,  damsel,  little girl	1aof young woman, marriageable young woman,  concubine, prostitute	1b) maid,  female attendant,  female servant		
5292	נערה	?	Naʻărâh	"Naarah or Naarath = ""maiden"""	n pr f	the 2nd wife of Ashur of the tribe of Judah	n pr loc	2) one of the landmarks on the southern boundary of the territory of Ephraim	
5293	נערי	?	Naʻăray	"Naarai = ""handmaid"""	the Arbite,  son of Ezbai and one of David's mighty warriors				
5294	נעריה	?	Nᵉʻaryâh	"Neariah = ""servant of Jehovah"""	one of the 6 sons of Shemaiah in the line of the royal family of David of the tribe of Judah in the time after the captivity	2) son of Ishi and one of the captains of the 500 Simeonites who,  in the days of king Hezekiah of Judah,  drove out the Amalekites from Mount Seir			
5295	נערן	?	Naʻărân	"Naaran = ""juvenile"""	a town on the eastern limit of the territory of Ephraim				
5296	נערת	?	nᵉʻôreth	a strand of flax,  tow (as shaken from flax when beaten)
5297	נף	?	Nôph	"Noph = ""presentability"""	another name for 'Memphis' the capital city of Egypt				
5298	נפג	?	Nepheg	"Nepheg = ""sprout"""	one of sons of Izhar and grandson of Kohath of the tribe of Levi in the time of the exodus	2) one of the sons of David born to him at Jerusalem			
5299	נפה	~empor	nâphâh	a lofty place,  height	2) sieve,  winnowing implement				
5300	נפושסים	?	Nᵉphûwshᵉçîym	"Nephishesim or Nephusim = ""refreshed of spices"""	a family of exiles who returned with Zerubbabel				
5301	נפח	entfachen +++ <<<	nâphach	to breathe,  blow,  sniff at,  seethe,  give up or lose (life)	1a) (Qal) to breathe, blow	1b) (Pual) to be blown	1c) (Hiphil) to cause to breathe out		
5302	נפח	?	Nôphach	"Nophah = ""blast"""	a place in Moab				
5303	נפיל	!? +++	nᵉphîyl	giants,  the Nephilim
5304	נפיסים	?	Nᵉphîyçîym	"Nephusim = ""scattered spices"""	a family of exiles who returned with Zerubbabel				
5305	נפיש	?	Nâphîysh	"Naphish or Nephish = ""refreshment"""	the next to last son of Ishmael	2) an Arabian tribe			
5306	נפך	nobel 𓋠 	nôphek	a precious stone in the high priest's breastplate	1a) perhaps an emerald,  turquoise,  ruby,  or carbuncle	2) jewels imported from Tyre			
5307	נפל	+++++  𓀒     <<	nâphal	to fall,  lie,  be cast down,  fail	1a) (Qal)	1ato fall	1a2) to fall (of violent death)	1a3) to fall prostrate,  prostrate oneself before	1a4) to fall upon,  attack,  desert,  fall away to,   go away to, fall into the hand of	1a5) to fall short,  fail,  fall out,  turn out,  result	1a6) to settle,  waste away,  be offered,  be inferior to	1a7) to lie,  lie prostrate	1b) (Hiphil)	1bto cause to fall,  fell,  throw down,  knock out,  lay prostrate	1b2) to overthrow	1b3) to make the lot fall,  assign by lot,  apportion by lot	1b4) to let drop,  cause to fail (fig.)	1b5) to cause to fall	1c) (Hithpael)	1cto throw or prostrate oneself,  throw oneself upon	1c2) to lie prostrate,  prostrate oneself	1d) (Pilel) to fall		
5308	נפל	, im Falle , falls … +++	nᵉphal	to fall	1a) (P'al)	1ato fall	1a2) to fall down		
5309	נפל	++	nephel	untimely birth,  abortion,  miscarriage
5310	נפץ	;)	nâphats	to shatter,  break,  dash,  beat in pieces	1a)(Qal)	1ato shatter	1a2) shattering (infinitive)	1b) (Piel) to dash to pieces	1c) (Pual) to pulverise	2) to scatter,  disperse,  overspread,  be scattered	2a) (Qal)	2ato be scattered	2a2) dispersed (participle)	
5311	נפץ	?	nephets	driving storm
5312	נפק	nahFahr ---------	nᵉphaq	to go or come out,  bring or come forth	1a) (P'al) to go out or forth	1b) (Aphel) to bring forth			
5313	נפקא	++?	niphqâʼ	outlay,  expense
5314	נפש	+++-??	nâphash	(Niphal) to take breath,  refresh oneself
5315	נפש	<<<<<<<<	nephesh	soul,  self,  life,  creature,  person,  appetite,  mind,  living being, desire,  emotion,  passion	1a) that which breathes,  the breathing substance or being,  soul,  the inner being of man	1b) living being	1c) living being (with life in the blood)	1d) the man himself, self, person or individual	1e) seat of the appetites	1f) seat of emotions and passions	1g) activity of mind	1gdubious	1h) activity of the will	1hdubious	1i) activity of the character	1idubious			
5316	נפת	<<  Nafta valley Natufian?	nepheth	height
5317	נפת	𓋞 	nôpheth	flowing honey,  honey from the comb,  a dropping down,  honey,  honeycomb
5318	נפתוח	?	Nephtôwach	"Nephtoah = ""opening"""	a spring or source of water on the boundary of the territories of Judah and Benjamin; located northwest of Jerusalem				
5319	נפתול	?	naphtûwl	wrestlings
5320	נפתחים	?	Naphtuchîym	"Naphtuhim = ""openings"""	an unclear reference to Egypt; perhaps Lower Egypt				
5321	נפתלי	?	Naphtâlîy	"Naphtali = ""wrestling"""	n pr m	the 5th son of Jacob and the 2nd by Bilhah the handmaid of Rachel	2) the tribe descended from Naphtali the son of Jacob	n pr loc	3) the territory assigned to the tribe of Naphtali
5322	נץ	?	nêts	blossom	2) a unclean bird of prey	2a) hawk,  falcon	2b) perhaps an extinct bird,  exact meaning unknown		
5323	נצא	?	nâtsâʼ	(Qal) to fly
5324	נצב	?	nâtsab	to stand,  take one's stand,  stand upright,  be set (over),  establish	1a) (Niphal)	1ato station oneself,  take one's stand	1a2) to stand,  be stationed	1a3) to stand,  take an upright position	1a4) to be stationed,  be appointed	1a5) deputy,  prefect,  appointed,  deputed (subst)	1a6) to stand firm	1b) (Hiphil)	1bto station,  set	1b2) to set up,  erect	1b3) to cause to stand erect	1b4) to fix,  establish	1c) (Hophal) to be fixed,  be determined,  be stationary		
5325	נצב	?	nitstsâb	haft,  hilt (of sword)
5326	נצבה	?	nitsbâh	firmness
5327	נצה	?	nâtsâh	(Qal) to fly	2) to struggle	2a) (Niphal) to struggle	2b) (Hiphil) to struggle	3) to strip off,  make desolate,  fall in ruins	3a) (Qal) to fall in ruins	3b) (Niphal) desolated,  ruined heaps (participle)				
5328	נצה	?	nitstsâh	blossom
5329	נצח	?	nâtsach	to excel,  be bright,  be preeminent,  be perpetual,  be overseer, be enduring	1a) (Niphal) enduring (participle)	1b) (Piel) to act as overseer or superintendent or director or chief			
5330	נצח	?	nᵉtsach	(Ithpael) to excel,  distinguish oneself
5331	נצח	?	netsach	eminence,  perpetuity,  strength,  victory,  enduring,  everlastingness	1a) eminence	1b) enduring of life	1c) endurance in time,  perpetual,  continual,  unto the end	1d) everlastingness,  ever	
5332	נצח	?	Nêtsach	juice	1a) juice of grapes	1b) blood,  gore (fig.)			
5333	נציב	?	nᵉtsîyb	set over,  something placed,  pillar,  prefect,  garrison,  post	1a) pillar	1b) prefect,  deputy			
5334	נציב	?	Nᵉtsîyb	"Nezib = ""garrison"" or ""pillar"""	a city in the lowlands of Judah on the border of Philistia				
5335	נציח	?	nᵉtsîyach	"Neziah = ""pre-eminent"""	head of a family of temple slaves returning from exile with Zerubbabel				
5336	נציר	?	nâtsîyr	preserved
5337	נצל	?	nâtsal	to snatch away,  deliver,  rescue,  save,  strip,  plunder	1a)(Niphal)	1ato tear oneself away,  deliver oneself	1a2) to be torn out or away,  be delivered	1b) (Piel)	1bto strip off,  spoil	1b2) to deliver	1c) (Hiphil)	1cto take away,  snatch away	1c2) to rescue,  recover	1c3) to deliver (from enemies or troubles or death)	1c4) to deliver from sin and guilt	1d) (Hophal) to be plucked out	1e) (Hithpael) to strip oneself		
5338	נצל	?	nᵉtsal	(Aphel) to rescue,  extricate,  deliver
5339	נצן	?	nitstsân	blossom
5340	נצץ	?	nâtsats	(Qal) to shine,  sparkle
5341	נצר	?	nâtsar	to guard,  watch,  watch over,  keep	1a) (Qal)	1ato watch,  guard,  keep	1a2) to preserve,  guard from dangers	1a3) to keep,  observe,  guard with fidelity	1a4) to guard,  keep secret	1a5) to be kept close,  be blockaded	1a6) watchman (participle)			
5342	נצר	?	nêtser	sprout,  shoot,  branch (always fig.)
5343	נקא	?	nᵉqêʼ	clean,  pure
5344	נקב	?	nâqab	to pierce,  perforate,  bore, appoint	1a) (Qal)	1ato pierce,  bore	1a2) to prick off,  designate	1b) (Niphal) to be pricked off,  be designated,  be specified	2) (Qal) to curse,  blaspheme
5345	נקב	?	neqeb	groove,  socket,  hole,  cavity,  settings	1a) technical term relating to jeweller's work				
5346	נקב	?	Neqeb	"Nekeb or Nekeb = ""cavern"""	one of the towns on the boundary of Naphtali				
5347	נקבה	?	nᵉqêbâh	female	1a) woman,  female child	1b) female animal			
5348	נקד	?	nâqôd	speckled,  marked with points	1a) of sheep and goats				
5349	נקד	?	nôqêd	sheep-raiser,  sheep-dealer,  sheep-tender
5350	נקד	?	niqqud	crumbled thing,  thing easily crumbled,  crumbs	1a) crumbs	1b) apparently a kind of hard biscuit or cake			
5351	נקדה	?	nᵉquddâh	point,  drop	1a) of silver				
5352	נקה	?	nâqâh	to be empty,  be clear,  be pure,  be free,  be innocent,  be desolate, be cut off	1a) (Qal) to be empty,  be clean,  be pure	1b) (Niphal)	1bto be cleaned out,  be purged out	1b2) to be clean,  be free from guilt,  be innocent	1b3) to be free,  be exempt from punishment	1b4) to be free,  be exempt from obligation	1c) (Piel)	1cto hold innocent,  acquit	1c2) to leave unpunished	
5353	נקודא	?	Nᵉqôwdâʼ	"Nekoda = ""distinguished"""	head of a family of temple slaves returning from exile to Jerusalem with Zerubbabel	2) head of a family of exiles who were from Tel Melah,  Tel Harsha, Cherub,  Addan,  and Immer and who could not identify their father's house or their genealogy being of Israel and who returned with Zerubbabel			
5354	נקט	?	nâqaṭ	to loathe,  be grieved,  feel a loathing	1a) (Qal) to feel a loathing				
5355	נקי	?	nâqîy	clean,  free from,  exempt,  clear,  innocent	1a) free from guilt,  clean,  innocent	1b) free from punishment	1c) free or exempt from obligations	2) innocent	
5356	נקיון	?	niqqâyôwn	innocency	1a) freedom from guilt,  innocency	1b) freedom from punishment	1c) cleanness of teeth (physical sense)		
5357	נקיק	?	nâqîyq	cleft (of a rock)
5358	נקם	?	nâqam	to avenge,  take vengeance,  revenge,  avenge oneself,  be avenged, be punished	1a) (Qal)	1ato avenge,  take vengeance	1a2) to entertain revengeful feelings	1b) (Niphal)	1bto avenge oneself	1b2) to suffer vengeance	1c) (Piel) to avenge	1d) (Hophal) to be avenged,  vengeance be taken (for blood)	1e) (Hithpael) to avenge oneself	
5359	נקם	?	nâqâm	vengeance	1a) vengeance (by God,  by Samson,  by enemies of Judah)				
5360	נקמה	?	nᵉqâmâh	vengeance	1a) vengeance (by God,  by Israel,  by enemies of Israel)				
5361	נקע	?	nâqaʻ	(Qal) to be estranged,  be alienated	1a) to be severed (fig.)				
5362	נקף	?	nâqaph	to strike,  strike off	1a) (Piel) to strike off skin	2) to go around,  compass,  round	2a) (Qal) to go around	2b) (Hiphil)	2bto go around,  surround,  encompass,  enclose	2b2) to make the round,  complete the circuit	2b3) to make round,  round off			
5363	נקף	?	nôqeph	striking off
5364	נקפה	?	niqpâh	tether,  rope,  encircling rope
5365	נקר	?	nâqar	to bore,  pick,  dig,  pick out	1a) (Qal) to bore,  pick,  dig	1b) (Piel) to bore out	1c) (Pual) to be dug out		
5366	נקרה	?	nᵉqârâh	hole,  crevice
5367	נקש	?	nâqash	to knock,  strike,  bring down	1a) (Qal) to strike down	1b) (Niphal) to be thrust after,  be impelled	1c) (Piel) to strike at, take aim at	1d) (Hithpael) to be struck	2) (CLBL) to ensnare	2a) (Qal) to ensnare	2b) (Niphal) to be ensnared	2c) (Piel) to lay snares	2d) (Hithpael) to lay snares	
5368	נקש	?	nᵉqash	(P'al) to knock (of knees)
5369	נר	?	Nêr	"Ner = ""lamp"""	son of Jehiel,  father of Kish,  and grandfather of king Saul	2) father of Abner,  the uncle of Saul	2a) perhaps the same as 1		
5370	נרגל	?	Nêrᵉgal	"Nergal = ""hero"""	one of the chief deities of Assyria and Babylon and worshipped by the men of Cuth				
5371	נרגל שראצר	nare-gal' shar-eh'-tser	Nêrᵉgal Sharʼetser	"Nergal-sharezer = ""prince of fire"""	chief soothsayer and a ruler in the army of Nebuchadnezzar				
5372	נרגן	?	nirgân	to murmur,  whisper	1a) murmurers	1b) backbite,  slander,  talebearer,  backbiter			
5373	נרד	?	nêrd	spikenard,  nard	1a) an odoriferous aromatic plant from India				
5374	נריה	?	Nêrîyâh	"Neriah = ""lamp of Jehovah"""	son of Maaseiah and father of Baruch and Seraiah				
5375	נשא	;) ++	nâsâʼ	to lift,  bear up,  carry,  take	1a) (Qal)	1ato lift,  lift up	1a2) to bear,  carry,  support,  sustain,  endure	1a3) to take,  take away,  carry off,  forgive	1b) (Niphal)	1bto be lifted up,  be exalted	1b2) to lift oneself up,  rise up	1b3) to be borne,  be carried	1b4) to be taken away,  be carried off,  be swept away	1c) (Piel)	1cto lift up,  exalt,  support,  aid,  assist	1c2) to desire,  long (fig.)	1c3) to carry,  bear continuously	1c4) to take,  take away	1d) (Hithpael) to lift oneself up,  exalt oneself	1e) (Hiphil)	1eto cause one to bear (iniquity)	1e2) to cause to bring,  have brought		
5376	נשא	?	nᵉsâʼ	to lift,  bear,  take,  carry	1a) (P'al) to take	1b) (Ithpael) to make a rising,  make an insurrection			
5377	נשא	?	nâshâʼ	to beguile,  deceive	1a) (Niphal) to be beguiled	1b) (Hiphil) to beguile,  deceive	1c) (Qal) utterly (infinitive)		
5378	נשא	?	nâshâʼ	to lend on interest or usury,  be a creditor	1a) (Qal) creditor (participle)	1b) (Hiphil) to act as a creditor			
5379	נשאת	?	nissêʼth	gift,  portion (as something taken up)
5380	נשב	?	nâshab	to blow	1a) (Qal) to blow	1b) (Hiphil)	1bto cause to blow	1b2) to disperse,  to drive away	
5381	נשג	?	nâsag	to reach,  overtake,  take hold upon	1a) (Hiphil)	1ato overtake	1a2) to reach,  attain to,  cause to reach	1a3) to be able to secure,  reach,  have enough	
5382	נשה	?	nâshâh	to forget,  deprive	1a) (Qal) to forget	1b) (Niphal) to be forgotten	1c) (Piel) to cause to forget	1d) (Hiphil) to cause to forget,  allow to be forgotten	
5383	נשה	?	nâshâh	to lend, be a creditor	1a) (Qal)	1ato lend	1a2) creditor (participle) (subst)	1b) (Hiphil) to lend	
5384	נשה	?	nâsheh	vein,  nerve,  tendon (in the thigh)
5385	נשואה	?	nᵉsûwʼâh	what is borne or carried about,  load
5386	נשי	?	nᵉshîy	debt
5387	נשיא	?	nâsîyʼ	one lifted up,  chief,  prince,  captain,  leader	2) rising mist,  vapour				
5388	נשיה	?	nᵉshîyâh	forgetfulness,  oblivion
5389	נשין	?	nâshîyn	wives
5390	נשיקה	?	nᵉshîyqâh	kiss
5391	נשך	?	nâshak	to bite	1a) (Qal) to bite	1b) (Piel) to bite	2) to pay,  give interest,  lend for interest or usury	2a) (Qal) to give interest	2b) (Hiphil) to make to give interest
5392	נשך	?	neshek	interest,  usury
5393	נשכה	?	nishkâh	chamber,  room,  cell
5394	נשל	?	nâshal	to slip off,  drop off,  clear away,  draw off	1a) (Qal)	1ato slip or drop off	1a2) to draw off	1a3) to clear away	1b) (Piel) to clear out completely,  clear entirely
5395	נשם	?	nâsham	to pant	1a) (Qal) to pant	1aof a woman in travail or labour			
5396	נשמא	asthma	nishmâʼ	breath,  spirit
5397	נשמה	?	nᵉshâmâh	breath,  spirit	1a) breath (of God)	1b) breath (of man)	1c) every breathing thing	1d) spirit (of man)	
5398	נשף	?	nâshaph	(Qal) to blow
5399	נשף	?	nesheph	twilight	1a) evening twilight	1b) morning twilight			
5400	נשק	?	nâsaq	to kindle,  burn	1a) (Niphal) to be kindled	1b) (Hiphil) to make a fire,  burn			
5401	נשק	?	nâshaq	to put together,  kiss	1a) (Qal) to kiss	1b) (Piel) to kiss	1c) (Hiphil) to touch gently	2) to handle,  be equipped with	2a) (Qal) to be equipped
5402	נשק	?	nesheq	equipment,  weapons,  armoury	1a) equipment,  weapons	1b) armoury			
5403	נשר	?	nᵉshar	eagle,  vulture,  griffon-vulture
5404	נשר	?	nesher	eagle,  vulture,  griffon-vulture
5405	נשת	?	nâshath	to be dry,  be parched	1a) (Qal) to be dry,  be parched	1b) (Niphal) to be dried up			
5406	נשתון	?	nishtᵉvân	letter
5407	נשתון	?	nishtᵉvân	letter
5408	נתח	?	nâthach	to cut,  cut up,  cut in pieces,  divide	1a) (Piel) to cut up,  cut in pieces,  divide by joints				
5409	נתח	?	nêthach	piece,  a piece of flesh or meat
5410	נתיב	?	nâthîyb	trodden with the feet,  path,  pathway	2) path,  pathway,  traveller				
5411	נתין	?	Nâthîyn	Nethinims	1a) temple slaves assigned to the Levites and priests for service in the sanctuary				
5412	נתין	?	Nᵉthîyn	Nethinims	1a) temple slaves assigned to the Levites and priests for service in the sanctuary				
5413	נתך	?	nâthak	to pour out or forth,  drop (or rain),  be poured,  be poured out, be melted,  be molten	1a) (Qal) to pour forth	1b) (Niphal) to be poured,  be poured out	1c) (Hiphil) to pour out,  melt	1d) (Hophal) to be melted	
5414	נתן	nah-tun™ n'add ++ <<<<<	nâthan	to give,  put,  set	1a) (Qal)	1ato give,  bestow,  grant,  permit,  ascribe,  employ,  devote, consecrate,  dedicate,  pay wages,  sell,  exchange,  lend, commit,  entrust,  give over,  deliver up,  yield produce, occasion,  produce,  requite to,  report,  mention,  utter, stretch out,  extend	1a2) to put,  set,  put on,  put upon,  set,  appoint,  assign, designate	1a3) to make,  constitute	1b) (Niphal)	1bto be given,  be bestowed,  be provided,  be entrusted to,  be granted to,  be permitted,  be issued,  be published,  be uttered,  be assigned	1b2) to be set,  be put,  be made,  be inflicted	1c) (Hophal)	1cto be given,  be bestowed,  be given up,  be delivered up	1c2) to be put upon
5415	נתן	?	nᵉthan	to give	1a) (P'al)	1ato give	1a2) to give,  allow	1a3) to give,  pay	
5416	נתן	?	Nâthân	"Nathan = ""giver"""	a son of David by Bathsheba	2) the eminent prophet in the time of David and Solomon	3) a man of Zobah,  father of one of David's mighty warriors	4) father of Azariah who was over the officers of Solomon	5) son of Attai and father of Zabad of the tribe of Judah	6) brother of Joel of the tribe of Judah	7) one of the head men who returned from Babylon with Ezra	8) a man with a foreign wife in the time of Ezra	9) head of a family of Israel who shall mourn when they look on Him whom they pierced	
5417	נתנאל	?	Nᵉthanʼêl	"Nethaneel = ""given of God"""	son of Zuar and a chief of the tribe of Issachar at the exodus	2) the 4th son of Jesse and a brother of David	3) a priest in the reign of David who blew the trumpet before the ark when it was brought from the house of Obed-edom	4) a representative of the priestly family of Jedaiah in the time of Joiakim	5) a priest of the family of Pashur who had a foreign wife in the time of Ezra	6) a Levite,  father of Shemaiah the scribe in the reign of David	7) a Levite,  son of Obed-edom	8) a chief of the Levites in the reign of king Josiah of Judah	9) a prince of Judah in the reign of king Jehoshaphat of Judah who was sent by the king to teach in the cities of the kingdom	10) a Levite of the sons of Asaph who played a musical instrument at the dedication of the wall of Jerusalem	10a) perhaps the same as 5				
5418	נתניה	?	Nᵉthanyâh	"Nethaniah = ""given of Jehovah"""	son of Elishama of the royal family of Judah and father of Ishmael who murdered Gedaliah	2) father of Jehudi	3) a Levite,  one of the 4 sons of Asaph the minstrel	4) a Levite in the reign of king Jehoshaphat of Judah	
5419	נתןמלך	meh'-lek	Nᵉthan-Melek	"Nathan-melech = ""the gift of the king"""	an official of Judah in the time of king Josiah				
5420	נתס	?	nâthâç	to tear down,  break down	1a) (Qal) to break down				
5421	נתע	?	nâthaʻ	to break,  break down,  break out	1a) (Niphal) to be broken down				
