folio	side	line	text
80	front	17	soeh9.5cH9.2ch9.2hcoe.4ohay.2ch9.1ckan.Ae.oehay.ohan.2ch9.4ohae.8a( 
80	front	18	gAm.2coe.4ohan.1ck(.4ohC8(.4ohAy.3K9.4okoe.2cK9.4ohan.oehap 
80	front	19	81coe.2c79.4ohcie.4okam.1kae.s1K9.4ohae.1K9.4,ohan.ohan.oe,oh9 
80	front	20	4okC89.hC9.4ohan.1H9.4ok9.8ae1c8.okan.2c89.4ohaz.2c9.8aeop 
80	front	21	2c89.4ohc9.2Hc9.4okay.1H9.okoe.kcoe.5coe.4okae.oekan.1K9 
80	front	22	4ohC89.4oe.2cK9.4o,hae,hcoe.4oh9.4ohae.2c8(.sae.oehan.2co.4ohe 
80	front	23	9,2c9.e.2c9,ham.eoy.aM.2K9.cg1c9,k9.oe.hC79.kay.oh9.eay 
80	front	24	eoe.1c9.y19.y.oe.8an.ok9.4ok9.okaeoy.5cH9.oehC9.yae.1c89oy 
80	front	25	7ay.2cae.1cch9.ohan.soe.e2c79.8oe.1cK9.oyoe.dsae.oeo.kcoe.oy9 
80	front	26	e1oe.8ay.2cK9.okc79.4oe.oe1cc79.og1cch9.4ok19.4oham.okaz.Aeh9 
80	front	27	eoe.2ay.okam.oeham.oe.oehan.oyam.oeoy.1cK9.oeoy<$>
80	front	28	g1coe,hae.8ae.hoy19.4okc9.4ok9.y1c89.4ohae.oehoe.2c89.1k9 
80	front	29	oh1c9.4oh9.1c89.4ohan.2c79.4oe.5cc9.4ohae.8ay.ay9 
80	front	30	82c79.4ohae.1K9.4ohan.2c89.oham.2c9.8an.oe 
80	front	31	4ohae.1cK9.soe.1c9.ohae,oe.ohae9.4ohC89.oe9 
80	front	32	soe.1c9.4oh9.y.1c9han.2cH9.4ohan.ohan.oe 
80	front	33	soe1c9.4ohC9.ehay.okae.oehC9.ohan.2cK9.oe<$>
80	front	34	K1c9.y.1ch9.3cj1c8(.4ohAy.oe.4o,Hc9.oe1c9.4ohc79.hoyom.9 
80	front	35	oehC9.e,3coe.4ohC9.2c79.4oe.2c89.4ohan.2c9.4ok9.4ohan.4oha89 
80	front	36	4ohC9.y1c9.kan.okC9.4ohan.2cham.2cH9.4oe2c9.4chan.oe,eop 
80	front	37	soe.oehd9.okay.oy1c9.4ohC9.ekae,oy.oeoy.4oham.oe.2c(.4okAy.aeAp 
80	front	38	soy.oeh9.4ok9.k9.koy.1c9h9.k.okoe.oj1c89.4ohan.2ch9.4ohan.oe 
80	front	39	@184;ohC79.4ohaie.okcc9.okcm.2c79.9hC9.yay.Ae#Cs<$>
80	front	40	koyoe5t89.og1c9.2cg19.4okan.3K9.4ohc89.8ae9 
80	front	41	koe,han.okae.1c89.4ohay.oe.2c89.1cH9.oy,oe9 
80	front	42	9.1C9kae.1cK9.4ohan.4ohan.1cK9.4ohan.oe 
80	front	43	soy.2c,H9.4ohay.1cH9.ohan.3cH9.4ohC9.e9 
80	front	44	4ohan.2H9.4oh.oehan.1c89.4ohan.1cK9.eoy 
80	front	45	ohan.3c89.4ohaN.1c89.4okan.1ch9.ekcc9.eoe,op 
80	front	46	4ohan.1cc9.oehan.2c79.4ohcm.oyoe.s<$>
80	front	47	goe,19.cfaeoz.ohan.oham.1C9.han.9,eoy.oehC9.4ohae 
80	front	48	sae.29.eom.1C9.4oke.3ck9.3coh9.4chim.1cc9.yap 
80	front	49	kIn.1c9.y.ae.hiy.1c9.ehe.oe.5ccs.oham.oeh9.oheoy 
80	front	50	eoe.1c9.tam.2ck9.ohaM.2,coy.k1c9.ehcM.ohan9 
80	front	51	kaehe.oe.s.Ae.1coe9.8am.okae9.okan.1c9.ehan.oeop 
80	front	52	toe.ke.5c9.4ohe,1cc9.eham.oe.oeoy.am.9.8am.1coe,han 
80	front	53	e.oe.C9.e1c9.4ohAe.1coe.e1oy.Akeoe<$>
80	back	1	g1c89.8oef1c8(.4ohcc89.4okc89.4okoe.f1c89.yoe9 
80	back	2	k2c89.4okc89.oehan.okae.1H9.4oh9.8am.8ae9 
80	back	3	s1c89.4oe1c89.4oham.1K9.okam.+Ch9.4oe 
80	back	4	4ohc89.4ohay.4ohan.1c89.4oe.@184;oe.2c@245;c9.4oe9 
80	back	5	ohcc8(.1c89.oehC89.oV9.4oham.3H9.4okan.oe 
80	back	6	k1coe.hc79.j1coe.han.2c89.4oham.okc9.4ohc89.1c89<$>
80	back	7	goe2oe.k1c9.4ohoe.2c89.4ok2c9.tae9.h1c9.skoeg19 
80	back	8	oekC89.4oham.2c79.4ohan.2coe.4oh189.4oh189.4ok9,89 
80	back	9	k189.4oe.koe.kae.kae.8an.1K9.4ohae.8Ae.1cK9.4ohae.e9 
80	back	10	soe.2C9.4oham.2K9.8oe2,c89.4ohae.2cK9.4okan.oe 
80	back	11	kAe.5cc89.4ohay.oeh9.yoy.1C9.5cH9.4okan.1c79.yoe 
80	back	12	91coe.han.2c(.4oham.1c8(.4ohoe.oehan.2L9.e 
80	back	13	eoy.ay.oe.oeoy.1c9.hoe.89<$>
80	back	14	k2c89.4ohan.2c89.4ohas.okae.4oj2c89.4ok9.e1c89.4ojae,ob 
80	back	15	4okam.1k9.e1c89.s.ae9.koe.1c9.4okC89.okae.8an.oe.7ae 
80	back	16	1coe.hc9.4okay.89.4okae.89.hC79.4ohan.ok9.eoe89.kae 
80	back	17	soe1coe.4oham.3cK9.4ohae.1,coe,89.4oke,oe,hae.1c89y 
80	back	18	91c89.4oe.oham.oehc79.oy.ohan<$>
80	back	19	f2coe,89.8W2c9.4ohog9.yoy.Afoy.oefo@228;9.oek989 
80	back	20	92C94o,y,ay.oe.1cc9.8am.2c9.4oham.oe.oham 
80	back	21	kAy.han.ohae.9.y,1c9.4ohae.oe,oy,am.ohae.okap 
80	back	22	81c89.4ohae.oe.1c9.8ae.oy.2c89.e,3c79<$>
80	back	23	foekc2oe.of9.3c9.4oj3c89.4okC89.4okoe.39.hoe38.4oh9 
80	back	24	92c89.4ohC9.4ohc9.4ok9.4okoe.okam.oe.1c89.4oh9.8am 
80	back	25	e2c79.4ok9.oeoe.1C9.4ohan.ohae,19.kae.oy.1cK9.say 
80	back	26	4ok9.1c9.49.kam.1c9.e1c89.2c79.oe1c9<$>
80	back	27	f2oe.han.oe.hay.5c9.4oh,an.8Ae.oekam.ohan.3ae.4ok9 
80	back	28	oe1coe.4ohan.oy.ae.1an.4ohan.oe.ham.AhC89.4ohc9.e9 
80	back	29	4ohan.oe,han.oehan.oe.hCoe<$>
80	back	30	foe.oy.oehan.o@228;9.4oham.ohan.ohay.2c9.4oeh9 
80	back	31	4oe.oe.om.oehan.Ae.1c79.4ohan.oe2c9.4ohan 
80	back	32	s,oehan.3oe.haz.oy.ayoe,hC89.oeh9.4oehan.%c79 
80	back	33	4ohC89.4ohay.oehan.oe,2c89.4ohc9.4ohC9.k1K9,eop 
80	back	34	8oe.2c9y.2c9.oe3c9.Koy.9e189.oehan.3K9.4oe9 
80	back	35	koe.oekan.oehay.9.4oe.4oe.han.ohm.oe.han.2c9.e89 
80	back	36	son.ohan.2coy.Ae.2c9.8ae9.oe3c89.oe,ae.2c89.e19 
80	back	37	goe%89.4ohcc89.2h9.oeoe1c9<$>
80	back	38	goe.hc89.e2cH9.oeh9.ok.oeh19.y.1c9.4K9.y1c9.yae 
80	back	39	soe.am.1c9.4ohan.1cs.oe.1H9.4ohC89.k189.ay.ae 
80	back	40	4ohan.oe.1ccoy.oeay.1c9.k1ay.Ae.1c89.4okae.oe1c89 
80	back	41	kay.ay.oe.ay.2H9.ehoe.okoe.1c89.4ohan.1H9.4ohae 
80	back	42	goe.oe.am.oehae.2ay.2c89.4ohoe.179.e8oe.8Ay.ae 
80	back	43	soy.an.2han.2ay.oh.5c9.8ae.ay.2ohae.89 
80	back	44	4ohae.oyoe<$>
81	front	1	goe1c9.4ohc8(.5oe.og1c8(.oej,1c89.ow279.oe9 
81	front	2	71c9.e3e.ae1c8.4ohoe.1oe.okay.1c89.oh9 
81	front	3	4okc9.e.1Cs.oehae.oe.1c89.ohay.2c79 
81	front	4	81c89.4ohan.oe.oe.1K9.9hC89.ae 
81	front	5	4oe.1coe.ohC9.oe.oe.oe.am.oe.oy.an 
81	front	6	say.oe.cscs.okC9.2oy.4ohC9.oe 
81	front	7	75cS.ohan.1K9.okc9.ohan 
81	front	8	g1c79.4ohC9.ok9.4okc9.okC9.oe9 
81	front	9	4okccs9.okc79.4ohC79.1Gc9 
81	front	10	1oe.8an.okc79.1C9.4okan.e9 
81	front	11	oe.5coe.oehc89.5cHc89.oe,kc89 
81	front	12	9,1c89.kc89.oe.2cc89.4ohC9.eoe9 
81	front	13	81oe.5c8(.4okc8(.4oe.1c8(.1ck9,y9 
81	front	14	4ohc1c79.4oe.5cc79.oy.an.ayoe.od7( 
81	front	15	san.oe.1cc89.4ohC89.okc79<$>
81	front	16	goe179.4og1oe.4oWoy.oeg1c79.ogoe.oyais9 
81	front	17	9.1cK9.ohC89.2c9.4ohc89.oe.o1c8ay 
81	front	18	o2C79.2c79.oe.2c89.ohC89.oyay 
81	front	19	4ohc89.2C79.1c89.4okC89.oe.ap 
81	front	20	4og1c89.4oe.1c89.4ohC9.o8am.yan.7ae9 
81	front	21	82c89.4ohae.oehC9.okC9.oe,3c9.okc9.eoe 
81	front	22	4okae.1c89.4oe.oe.8am.oe.1c8ay.oe.oe9 
81	front	23	1c9.ohan.2cH9.som.1c9.e1c9 
81	front	24	gay.o89.2cJ9.1coe.4okae.7ay.okc89.oe9 
81	front	25	sAy.2c89.4oe.okan.ohaz.ohae.1c89.89 
81	front	26	g1c89.4ohc9.okcoe.4oe.2cay.%c89.4K89s 
81	front	27	sAe.1c79.4ohc79.oehc89.8oe.4oh1c89 
81	front	28	4ohcs89.1c89.4ohay.1c9.kam.okc9.e1e 
81	front	29	9,2C89.29.1c9.e.1K9.9kay.oe,ham.oe 
81	front	30	e.5c79.4ohc89.soy.oehay.oe.ham.oeh589 
81	front	31	soe.2c89.oe.e1c79.2c7(.29.oehc89.1cs.ay.oy.oyaM<$>
81	back	1	gay.3c9.hC89.3chae.8ae.7ay.oe.j1c89.#ch,8an.ouae.2ch9 
81	back	2	4ohc79.oham.haz.ohae.say.oe.han.oehan.ae.oe.y,oe.7e 
81	back	3	s,am.8am.oe.hC79.ohc79.8,9han.3ch.189.8aeae.oe89 
81	back	4	4oham.Ahan.1cch9.79.oe.ham.8an.89.8am.1H9 
81	back	5	Aham.7am.okan.1H9.ohC79.4oh9.hay.7am.ohay 
81	back	6	4ohan.oham.oe.1c89.1coe.eh9.e,s.am.ohan.8ae,79 
81	back	7	oe,oy.oe.2cHae.8am.4ohC8,ae.7am.1H9.T1c79.4oe 
81	back	8	9h.oe.oy.2c79.5cc89.4oe,hC89.7am.8han.c@238;c89.oe79 
81	back	9	9,ay.oe.1c9.ham.ohC9.7am.oeoy.1cH9.8aI79<$>
81	back	10	goe,29.o29kcc7.4oj.ohC79.okc79.oh2c8(.4oh(.8aiy.ap 
81	back	11	e2c9.4ohcc9.ohcc9.oh9.9hcc9.4oh9.oh9eh9.oe19.h9.72oe98 
81	back	12	4oe.oe.189.5c79.4ohc69.okc79.1ckc89.ehc8c9.9kc89 
81	back	13	9hc5c9.71t8.9kc79.9kc8(.8ay.9hc8aJ9.4ok9.9hc79.ohae 
81	back	14	82c89.9hC89.5cch9.8am.ohc89.4ohC8.4ohc89.e1j189 
81	back	15	4ohae.1c89.oe.2C9.sae2K89.4og1c89.y.1c89.ekay9 
81	back	16	e.oy.2c89.4oC79.oe.19.y.379.e3c89.8ay.189.j169 
81	back	17	s2h189.1c89.oe.2c89.4oe,1c89.4ohan.5H9.8e.yae 
81	back	18	4oh1,79.1c9.oe.1ch9.oe.2c89.4ohc79.4ohc89.1H9.4oh9 
81	back	19	soehC9.oe.2c79.4ohay.2H9.85c89.4ohas.4ohae.8oe.19 
81	back	20	4oKc9.1chae.1c89.4ohc79.e,2ck9.4oe89.ekc79.4okan 
81	back	21	e3o.4ohc9.e2c89.e3c79.1c89.4oeh9.e1c8ae.4oe.okay 
81	back	22	4ohae.4oe.om.1cc(.8ae.e1c89.2c89.s,ae,1kc89kay 
81	back	23	3oe.4ch19.9ham.oehan.5c79.4oh9.81c89.y,oe.oe.K89 
81	back	24	9kc9.oh1c79.4ohae.ohC9.4oe.1cc79.sae.kcoe.818(.e9 
81	back	25	o2c89.4okc89.5oe.1c79.921c9.oe.1c9.4oe.1c79,k18.oh9 
81	back	26	4oe.1c1oe.kay.Am.ohc79.8ae.5c9.oehcoe.oehcc89.ohcoe 
81	back	27	82coe.oM.oehcc89.kc89.1ch9.2Hc89.1ae<$>
81	back	28	Akan.oehae 
82	front	10	oyoe.8az 
82	front	34	ohAy
82	front	35	8ayoe
82	front	36	ohae
82	front	37	ohoe89
82	front	38	&ayay9
82	front	39	ohaixa&9
82	front	40	soyoye
82	front	41	oehA,h9
82	front	42	sohoe9
82	front	43	8oeoe
82	front	44	oeam
82	front	45	ohccoy
82	front	1	4o5cc89.4ohcoe.8am.2H9.ohCoy.1cc9.8am.2c9 
82	front	2	81c79.4oe,1c89.4ohan.89.4ohC89.4ohae.e1cH9.e1c8 
82	front	3	4ohC9.e,1cHc89.4ohae9.soeham.1H9.4oham 
82	front	4	4oham.oKcoe.1hC9.e89.okC9.4ohae.2cH9.4oh9 
82	front	5	soe.eh1c89.4ohC89.4ohae.Koe.1c79.4okcc79.4okae 
82	front	6	say.2c89.4oe.2c8am.2cH(.ohae.2ch9.4okam.1c8Ae 
82	front	7	83c89.sokam.4ohay.2c89.soe589.4ohC9.4oh9.es.1C9 
82	front	8	4ohC9.2cc89.4ohc79.e1o,y.1C9.4ohc9.4okae.1c79.4okcoy 
82	front	9	s2oe,2,cK9.4oham.1hc79.y1c9.8az1c9.4oham<$>
82	front	11	Woe189.4ohc89.4ogoe.4okc8oy.1oj1c89.4okae.1c89.Wap 
82	front	12	okc79.4o81c8.oe4o.8ay.1cHo,e,oeoe.ohae.ohay,1c89 
82	front	13	k1coe.oe1c89.4ohcc89.4okc89.1c8ay.1cc9.e1c9.saeayoe 
82	front	14	y.oe19.4ohAe.1c9.4ohan.8Cc89.4ohcc9.4oham.oe1c79 
82	front	15	kc89.e1c89.4ohc89.4ohcc79.ehC79.4oham.89.8am.179.89 
82	front	16	4ohC89.e1c89.4ohC89.1C9.y.Ay.oe.s.am.1c9.ya@245;.7ap 
82	front	17	82c89.4okcc9.1c79.4ohccc9.4ohc89.ekC89.4ohC89.yoe1c9 
82	front	18	goe1c8.okan.2c89.2c89.7ae.1c7ay.4ohC9.9hC9.e,s,oy,am.oy9 
82	front	19	ohan.1ay.ohan.4ohcc79.e19<$>
82	front	20	gosae29.4ohc8(.Gae.5c79.2coe,h,d79.eham.%c79.4oe9 
82	front	21	8am.1coh9.ehc89.soe,2c9.8am.1c9.4oe.1c89.4ohC9.8ae 
82	front	22	4oham.1coy.2cc9.4oham.2Hc9.4oe,hd89.4ohd9.yay9 
82	front	23	1C9.4Kc9.4ohC9.e1C(.8am.1c9.4ohd8(.e1c79.eay 
82	front	24	4ohC89.e1C89.4ohC(.sae.y,am.4ohC9.ehcc9.4ohC9.yam.989 
82	front	25	8oe.4ocsc7(.2dye.2cc89.e2c8.4o.Hc9.e1c89.eoy.3C9.y9 
82	front	26	k2c9.4ohC89.1cae.e1c7ay.1cs.am.okcc9.4oham.ohc9 
82	front	27	g1c79.y3cae.8ae79.4ohcc89.y2c89.4okcc79.4ohC89.eo1c79 
82	front	28	4ohAm.2c89.4ohC79.4okan.1Kc9.4okCoe.1c9.4oham.oe9 
82	front	29	8,1C9.e1c79.4ohC89.e1c89.y1c89.ohc19.4okc89.4ok9.4ok9 
82	front	30	4okC9.y.am.1coe.4okC9.2c89.4ohC9.e2c79.4ohcc89.ya* 
82	front	31	1coe.oe.y2C89.e1c79.4ok9.e1Coy.4ohcm.1C79.e1c8 
82	front	32	kcom.%c.8am.1Hc9.e1c9.e1cH9.#C9.ey.1c9.y.an 
82	front	33	san.oe.1coe.@228;c9.1coy.1c9<$>
82	back	1	okc189
82	back	2	okc89
82	back	3	8am.ok9
82	back	3	okc8ae
82	back	40	ohae19
82	back	39	oehC79
82	back	41	ohan
82	back	42	ohooh9
82	back	43	ohc8oy
82	back	44	ohoe
82	back	45	okoe89
82	back	46	oehoe
82	back	47	okc7Ae
82	back	48	okcc89 
82	back	5	kohoe.oef1c89.4ohcc89.4ohc8ae.2oe.4okae.ok,8ae.8ae.oe2c89 
82	back	6	4ohc89.e3c89.4okoe.8oe.2c89.2c89,89.8ay.okc89.1ckc89.oehap 
82	back	7	8az.oe.1c89.4okc89.4okc89.1s89.4okae.4ok9.4ohae.4ohc89.eo 
82	back	8	4ohan.2coe.4okcc89.1c89.4ohc9.4ohc79.4ohoe.1c89.1c89.e19 
82	back	9	soe2c89.e1c79.8oe2c89.4ohae.5cH9.%c9.kccoe.okcc89.4ohc89 
82	back	10	4okc9.4ohae.2oh9.4ohae.1c89.4okae.2c89<$>
82	back	11	g1coe.8ay.4ohC9.1cch9.4ohoe.8ae.2c89.j189.yoe.4okc89.yoe 
82	back	12	7ae.2oe.8ay.oe.4oh9.4oe.1c89.4ohay.4okc9,k94oh9.1K9.4oh9 
82	back	13	@242;1c79.4oKcs.4ohay.1H9.4ohan.1oe,ham.1H89.4ohoe89 
82	back	14	8ae1c89.e1c9.y.oe.yoe.1cc9.s,an.5c9<$>
82	back	15	@244;ay.2cH9.4ohae.4ohan.1cae.kc89.y1c89.g1c89.y5coe.8ae 
82	back	16	4ohc89.e1c9.1C9.y.am.5cs.4oh1c9.4ohan.ohae.89.e1c8ap 
82	back	17	oy,an.2c79.4oh.1ay.ohai.4ohC89.y1C9.4okc89.1kc79.y1cs,ae9 
82	back	18	9hC89.4ohC89.1c79.4ohay.ohC9.ehc89.4ohae.oehC89.4ohcc89.oh9 
82	back	19	4ohoe.1c89.1cae.1c89.ok9.179.89.1cH9.okae.1e.s<$>
82	back	20	koe2coe.4ohc89.4oe,hc89.y2c89.4ohc89.y5C8ay.Anoe9 
82	back	21	7an.1c9.4ohd9.4oh9.oham.ohan.oehan.okan.o,hay.ae9 
82	back	22	4ohan.1c89.4oeh2c9.4okae.3c9.4ohan.oe.1cH9.e9 
82	back	23	9,2c89.4oe1c9.4oe,am.okan.AehC79.4ok5c8(.Aee 
82	back	24	85c89.4oham.oe1c89.4ohae.2c89.4okae.89,kay.9.eae 
82	back	25	4oh.2coe.hc1c9.4ok9.yae.k18ayoe.2c9k189.4ohae 
82	back	26	sam.2c9.4ohoe.1Ae.4oe.5C89.4ohae.5c89.4oham 
82	back	27	4ohan.2cae.4oe1c89.4ohaZ.oeham.5c79<$>
82	back	28	k1ae.oehaz.2Ch9.4oe1c9.4ohay.2c9.4ohan.ok3c89 
82	back	29	8am.1c9.4oh9.2c89.4oham.oehC79.4ohc1c79.4okay 
82	back	30	goe.Aeoy.1c9.4ohan.3c8(.4ohan.oe,1cs9.oe.y.an.8Ay 
82	back	31	4ohC9.y.an.1c9.4oehan.oh9.okae9.4ohae.2.oe2aes9 
82	back	32	say.Ae.eoy.am.1c9.4ohan.oyoM<$>
82	back	33	@184;o89.2ay.aV9.4oh1c9.h1c9.oehan.og1c89.4foe.5k9.oyae 
82	back	34	9Hc9.4ohan.1ch9.okam.oeoy.ohan.4oehC9.4okay.oehan 
82	back	35	Koy.1c9.4san.4ohC9.4ohan.okan.okae.ohC89.4ohae.89p 
82	back	36	s.am.2c9.4ohC89.4ohay.2ccKc9.4oham.8aekc89.y1coe8 
82	back	37	soe.1c9.y.ae1c9.1oe.oehoe.1H9.8ae1H9.oehan.oehC9b 
82	back	38	g1coe.2c89.4oham.2oe89<$>
83	front	45	1koyoe
83	front	46	oesam
83	front	47	ok189.4oh189.3c8ae 
83	front	48	8ae.1coe.eoe.18ae.am 
83	front	49	soe.8aM.1c89<$>
83	front	50	sAyoe8ae 
83	front	51	8ayoes9 
83	front	52	soehC9.4chc9.xae9.oe 
83	front	53	soe1hae.1cae.4okay.oe 
83	front	54	8am.oe.8an.1c9.e8aeoy 
83	front	55	soe.y.kan.KAe<$>
83	front	1	k1c89.eg1c79.og5E89.1cgoe.g1c7ay.2c79.4og1c89 
83	front	2	soe.1cc9.4oham.2oe.e1s.5c9.4okC79.y1cs.ay.1c89.8Ay 
83	front	3	oehcc89.4okae.1hC89.1c9.8am.1c9.e1c89.4oham.4okae.8ay 
83	front	4	4oh2c89.1c79.4ohc89.1hc79.8am.2ckay.2c89.4chcM.1c89 
83	front	5	85cc9.4okam.1cH9.4ok9.1c*.2c79.4ohC9.y1c89.4ohcc89.eo 
83	front	6	s1c89.1c819.4ohae.oe1c89.4oham.1c89.4ohC89.e1c89.4oh9 
83	front	7	soe2c8.e3C89.4d89.4oh9.o,4oe.y.5C89.4ohc89.4okcc89.4okcc89 
83	front	8	g1c8ae.okc89.2cKc819.4oh9.1c89.1ay9<$>
83	front	9	g1oy.1cJc89.4ohc89.e2C89.4oh189.y.2c8hc89.4of289.4oj9 
83	front	10	oehC9.y,1s.1D.oe$.am.$hae.8an.Kae,s,am.1h9.eae.$ap 
83	front	11	soy.2c89.4oham.1han.2Kc9.4ohc89.ohaz.3C89.e1c89.eo 
83	front	12	4oHoe.2cH9.Akae.4ohcae.5cH89.EhAe.ohc89.4ohc89.4ohae 
83	front	13	soe1coe.kay.2c89.s.aekc89.s.az.4okc89.4g1c89.e1Jc89.e8ax 
83	front	14	4oh1c89.4ohC89.2c89.4oh5c89.8ae.e1c89.4oham.2K9.8ae.s9 
83	front	15	sam.2c8ae.2cK9.1c9.kae.2K9.8ae189.4ok1c79.e1c79 
83	front	16	k1c89.4oh189.1cc8ay.1e,8am.1c79.4ohan.1cK9.1caeyoy 
83	front	17	81co,hc89.ehC8.2,H,c9.9kam.2c19.s1ck9<$>
83	front	18	g8ae389.3oGc89.okoy.2c89.og2c89.ok289.4ohc8ae.389.soe69 
83	front	19	say.2c7am.oHc9.san.1c8.2c79.4ckae.8ae.3c79.2c9.e.1c89 
83	front	20	soehC89.4okC89.4ohC9.4ohc89.soe.1dk9.4ohc79.4oh9.sam 
83	front	21	soehcc89.4ohc89.okc79.soe,1c89.ehc89.4oh1c89.4ohc89.1H89.say 
83	front	22	s1c8az.ok1c89.4ohcc89.1c8an.1c89.4okc7am.okam.okc79.e89 
83	front	23	k1c89.4okc89.4ohae.3c89.4ohc89.2cKc89.3cK9.okAy.1c79 
83	front	24	soIn.1cK9.1ck9.okam.oesae9.3c89<$>
83	front	25	4ohC89.4oe1c9.4ohC9.4ohc89.1c89.okae 
83	front	26	ok1c9.4ohC9.4oh9.koe.2c79.4oh9e889 
83	front	27	8an.1c89.4ohC89.2Hc89.2Hc89 
83	front	28	sam.1cch9.2C9.4ohc89.5c89.oe89 
83	front	29	s,oe,1@208;79.1cc9.4o89.hcs7.oe89 
83	front	30	s,ohcc89.4ohC89.4oh9.sam 
83	front	31	kc1c89.4ok.1c89.ohC89,e,89 
83	front	32	o1coe.4oh1c89.e1c89.4ohc9 
83	front	33	s9.s.am.2cch19.4ohc9.san 
83	front	34	5h9.e1c79.8oe2c8.4oh19 
83	front	35	sam.1ch9.ohCoe.ohan.189 
83	front	36	soy.am.29.2c9.e2c89.4oh9 
83	front	37	soe.ehc79.e1c89.4ohoe.2c89 
83	front	38	oy.1c9.4o,Hc9.8az,989 
83	front	39	4ohan.2c9.han.1Hae 
83	front	40	soe.1c89.oe1c79.1c7am 
83	front	41	soehc9.e1c89.4oehan.8ae 
83	front	42	soe.oe.1K79.e.1c89.e189 
83	front	43	8am.2coe.1c89.4ohae.say 
83	front	44	shay.2c89<$>
83	back	9	oeoeay9
83	back	10	ohay19 
83	back	34	Ah18( 
83	back	35	oham 
83	back	1	goe8ah9.8aeoe.okc89.1kaz.og1c89.4okae.2c89.1cj1c89.og1c9 
83	back	2	8oe.2c89.4ohc89.5c89.4okc8ay.1cKc89.4ohc89.4okae.1c9.8ay 
83	back	3	4okan.1K9.8ae.oehc89.5c89.4okAe89.4oham.8az.2c89.okC9 
83	back	4	8an.2cc89.okcco89.8oe89.4okc79.4ohC89.4ohc8ay.2co,e,89.4oe.oe9 
83	back	5	4ohae.5c89.4okan.1c89.1c8oe.8Am.okam.3c89.4ohcc89.oham 
83	back	6	1c79.4okC89.okae2c89.soe.1e.1cs.ohcoe.2c89.4ohoe.1c89.4ohae 
83	back	7	4ohcc9.okcc9.4oh,aeoe.1c89.89.8Ae.4ohae.oek2c79.4ohcc89.4ohae 
83	back	8	yoehC89.4oham.oham.1c7.oh1c9<$>
83	back	11	g1c8ay.2c8ae.4ohay.2c7ae.oh189.4ohc79.ohaie.2c89.4oh9.e3c* 
83	back	12	8am.2H9.4o.CA.ee8ay.1cc9.4oae.4ohC89.oehay.5C89.4ohan.oeae 
83	back	13	4oe.1c9.4o.e1c8.4oeh9.4ohae.1c89.1c79.8am.1Hc9.1cAy.Ae.eae 
83	back	14	sae1.c8.4oe.2c89.4oe1c89.4oe179.4oe.y1c89.1coe.4ohcAy.%oe89 
83	back	15	4oham.1coe.2c9.4ohC9.1coe.8ae.1Com.oehC89.4ohae.1aeoe9 
83	back	16	8am.4ohae.2cHc9.4ohC9.1ae.4ohC9.4oham.1c89.say.ae 
83	back	17	4ohan.1CAe.4oham.2coe.4ohcay.1cc79.oe1C9.4ohae.4ohaN9 
83	back	18	s.oe,hC79.4ohC89.4ohcc89.sam.oham.1c89.4ohC89.4oe,hC89 
83	back	19	4oe1c89.4oekC89.4ohC89.4ohae.oham.1cay.1cH9.8ae.1cH89 
83	back	20	koKc9.1coy.oeoe.1coe.kc79.2cHae.2CH9.1cae<$>
83	back	21	4ohC8.4oham.2coehan.2coe.oehC79.e,2c89 
83	back	22	1ay.4ohay.1coehan.2Hc9.4ohae.1coy.oes 
83	back	23	4oe.aM.1Hc89.2coe.4oham.2H9.e1c9 
83	back	24	Ae.1C89.4ohC89.4ohan.8ae,2ae.2e89.eoy 
83	back	25	9.5c9.okc18.ay.ohoe.8ae.1c89.4ohae,9 
83	back	26	soe.1cay.2c9.4ohay.5c79.4ohan.oee19 
83	back	27	8,2coe.1coe.5c89.4oham.1Ch9.eoes 
83	back	28	4oe.2oe.1C89.4oe.o,4o.4ohan.oe.3cap 
83	back	29	oe.1cae.5c79.1c9.kae.3c8ae.8ae289 
83	back	30	4oham.1c79.4ohae.okae.1c89.4okaes 
83	back	31	o9%c9.4oe.4ohae.1c89.4ok9 
83	back	32	4oe.oean.2coe.4o.4ohAe.2coe 
83	back	33	2c9.og1c9.Kc9.oe19<$>
84	front	1	oeoeae
84	front	2	oy.+chay
84	front	4	ohc69
84	front	5	eoe9
84	front	6	8oZ
84	front	7	oe.39
84	front	8	okc89
84	front	9	ehAe
84	front	10	ohoe29
84	front	11	okoe9
84	front	12	85c89
84	front	3	989 
84	front	47	okae9 
84	front	13	hoe.1c89.4ohC9.okc89.89kc89.ohC89.oe2c8.oj2c8.9h5c89.4okc79.oj.oe9 
84	front	14	koe.oy.5C9.1H79.s1H9.8ae.9.2c89.okc89.4oe.oy.oe.cc89.4ohC9.oy.oe9<$>
84	front	15	4ohC9.8ay.5c89.4ohc79.4ohC79.4oh,c79.1c79.ohan.1c9.4ohc89.8ay.oeay.79 
84	front	16	koy.2c79kc89.@194;e.oe.1coe.2c89.3H9.4ohae.oehc79<$>
84	front	17	g1oe.Goe.soe.kcoe.kc89.4okc89.4oh,cc89.4,ohC9.oe.hcc89.kc9,4ohc79.4ojoy.oe9 
84	front	18	ok19.oe.3c89.4ohc79.5c89.ohc79.2H9.1H9.oe1c9.s1c9.8ae.1H9.yae 
