SigLA Linear A tablet texts rendered in Unicode
================================================

DATA TYPE AND COVERAGE
Actual tablet/document sign sequences derived from SigLA's scholarly sign-attestation
dataset, not a character inventory and not a translation. This snapshot was generated
2026-07-25 and contains 802 SigLA documents. SigLA reports that all Linear A
tablets listed in GORILA are present, plus selected other document types and newer finds.
Each row preserves the SigLA document identifier, metadata, sign order, approximate word
grouping, Unicode glyph sequence, scholarly display readings, GORILA sign identifiers,
roles, and source links.

METHOD AND LIMITATIONS
The Unicode sequence is a derivative rendering: each classified SigLA GORILA sign ID was
mapped to its identically named Unicode 17.0 Linear A character. Uncertain readings retain
"?" in the ID/reading fields. [SIGN-ID] in the Unicode field marks an unclassified,
unreadable, or not-directly-encoded sign; it is deliberately not guessed. Spaces reflect
SigLA's word/role grouping, but line layout, two-dimensional placement, numerals not tagged
as sign attestations, erasures, damage, and palaeographic variants cannot be fully preserved
in plain text. Consult each source URL and drawing for the authoritative context. Linear A
is undeciphered; display readings are conventional approximate values, not translations.

PROVENANCE, ATTRIBUTION, AND LICENSE
Derived from SigLA: The Signs of Linear A, by Ester Salgarella and Simon Castellan.
Dataset snapshot source: https://sigla.phis.me/
Coverage/change log: https://sigla.phis.me/about.html
Dataset documentation: https://sigla.phis.me/paper.html
SigLA dataset and drawings license: Creative Commons Attribution-NonCommercial-ShareAlike
4.0 International (CC BY-NC-SA 4.0):
https://creativecommons.org/licenses/by-nc-sa/4.0/
This transformed Unicode transcription is distributed under the same CC BY-NC-SA 4.0
license. Changes made: selected textual metadata/sign attestations, ordered occurrences,
mapped GORILA IDs to Unicode 17.0 code points, and serialized as UTF-8 TSV. No drawings or
GORILA page images are included.
Unicode mapping source: https://www.unicode.org/Public/17.0.0/ucd/UnicodeData.txt
Unicode data license: https://www.unicode.org/license.txt
INSCRIBE viewer (3D models; no direct alignment asserted here):
https://www.inscribercproject.com/3d_viewer_home.php

FORMAT
Tab-separated UTF-8. One record per document. A "-" value means SigLA did not supply it.

document	type	site	period	signs_reported	words_reported	occurrences_extracted	unicode_encoded	unicode_sequence	scholarly_reading	gorila_sign_ids	roles	sigla_url	corpus_url
HT Wc 3009a	Roundel	Haghia Triada	LM IB	4	1	4	4	𐙹𐘆𐘲𐘾	A333-di-su-ka	A333-AB07-AB58-AB77	Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Wc%203009a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=134
HT Wc 3009b	Roundel	Haghia Triada	LM IB	1	0	1	1	𐙓	AB188	AB188	Logogram	https://sigla.phis.me/document/HT%20Wc%203009b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=134
HT Wc 3010	Roundel	Haghia Triada	LM IB	5	1	5	5	𐙹𐘆𐘅𐘲𐘾	A333-di-na-su-ka	A333-AB07-AB06-AB58-AB77	Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Wc%203010/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=135
HT Wc 3011	Roundel	Haghia Triada	LM IB	3	1	3	3	𐙀𐘆𐘴	*79-di-ra	AB79-AB07-AB60	Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Wc%203011/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=135
HT Wc 3012a	Roundel	Haghia Triada	LM IB	3	1	3	3	𐙀𐘆𐘴	*79-di-ra	AB79-AB07-AB60	Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Wc%203012a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=135
HT Wc 3012b	Roundel	Haghia Triada	LM IB	2	1	2	2	𐘙𐘁	re-ro	AB27-AB02	Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Wc%203012b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=135
HT Wc 3013	Roundel	Haghia Triada	LM IB	1	0	1	1	𐙓	AB188	AB188	Logogram	https://sigla.phis.me/document/HT%20Wc%203013/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=136
HT Wc 3014a	Tablet	Haghia Triada	LM IB	3	1	3	3	𐙂𐘻𐘅	ku-mi-na	AB81-AB73-AB06	Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Wc%203014a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=136
HT Wc 3014b	Tablet	Haghia Triada	LM IB	2	1	2	2	𐘿 𐘒	qe AB22/CAP	AB78 AB22	Syllabogram | Logogram	https://sigla.phis.me/document/HT%20Wc%203014b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=136
HT Wc 3015a	Tablet	Haghia Triada	LM IB	3	1	3	3	𐘾𐙂𐘂	ka-ku-pa	AB77-AB81-AB03	Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Wc%203015a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=136
HT Wc 3015b	Tablet	Haghia Triada	LM IB	1	0	1	1	𐙗	A303	A303	Logogram	https://sigla.phis.me/document/HT%20Wc%203015b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=136
HT Wc 3016a	Tablet	Haghia Triada	LM IB	3	1	3	3	𐘾𐙂𐘂	ka-ku-pa	AB77-AB81-AB03	Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Wc%203016a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=137
HT Wc 3016b	Tablet	Haghia Triada	LM IB	2	0	2	2	𐜝𐜙	A629-A624	A629-A624	Logogram,Logogram	https://sigla.phis.me/document/HT%20Wc%203016b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=137
HT Wc 3017a	Roundel	Haghia Triada	LM IB	5	1	5	5	𐘌𐙂𐘙𐘅𐙚	qa-ku-re-na-A306	AB16-AB81-AB27-AB06-A306	Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Wc%203017a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=137
HT Wc 3017b	Roundel	Haghia Triada	LM IB	1	0	1	0	[A625]	A625	A625	Logogram	https://sigla.phis.me/document/HT%20Wc%203017b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=137
HT Wc 3019	Roundel	Haghia Triada	LM IB	1	0	1	1	𐘮	AB54/TELA	AB54	Logogram	https://sigla.phis.me/document/HT%20Wc%203019/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=138
HT Wc 3019-latus	Roundel	Haghia Triada	LM IB	1	0	1	0	[A704]	A704	A704	Fraction	https://sigla.phis.me/document/HT%20Wc%203019-latus/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=138
HT Wc 3020a	Roundel	Haghia Triada	LM IB	2	1	2	2	𐙓𐘬	*188-du	AB188-AB51	Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Wc%203020a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=138
HT Wc 3020b	Roundel	Haghia Triada	LM IB	1	0	1	0	[A630]	A630	A630	Logogram?	https://sigla.phis.me/document/HT%20Wc%203020b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=138
HT Wc 3022	Roundel	Haghia Triada	LM IB	1	0	1	0	[AB100]	AB100/VIR	AB100	Logogram	https://sigla.phis.me/document/HT%20Wc%203022/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=5&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=66
HT Zb 158a	Pithos	Haghia Triada	LM IB	5	1	5	4	[?]𐘹𐘈𐘲𐘸	?-tu-se-su-ki	?-AB69-AB09-AB58-AB67	Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Zb%20158a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=106
HT Zb 158b	Pithos	Haghia Triada	LM IB	6	1	6	6	𐘲𐘸𐘭𐘃𐘚𐘱	su-ki-ri-te-i-ja	AB58-AB67-AB53-AB04-AB28-AB57	Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Zb%20158b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=106
HT Zb 159	Pithos	Haghia Triada	LM IB	6	1	6	6	𐘇𐘅𐘯𐘤𐘱𐘈	a-na-nu-si-ja-se	AB08-AB06-AB55-AB41-AB57-AB09	Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Zb%20159/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=108
HT Zb 160	Pithos	Haghia Triada	LM IB	6	2	6	6	𐘂𐘳𐘀 𐘬𐘜𐘙	pa-ta-da du-pu_2-re	AB03-AB59-AB01 AB51-AB29-AB27	Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Zb%20160/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=109
HT Zb 161	Sherd	Haghia Triada	LM IB	2	1	2	2	𐘤𐘫	si-pu	AB41-AB50	Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Zb%20161/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=110
HT Zd 155	Graffiti	Haghia Triada	LM IB	8	2	8	8	𐘇𐘶 𐘅𐙁𐙁𐘠𐘠𐙫	a-ju na-ma-ma-ti-ti-A319	AB08-AB65 AB06-AB80-AB80-AB37-AB37-A319	Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Zd%20155/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=110
HT Zd 156	Graffiti	Haghia Triada	LM IB	11	1	11	6	𐘗𐘗 [A707] 𐙫 [A704] 𐙫 [A704][A705] 𐘳𐘱 [A708]	AB24-AB24 A707 A319 A704 A319 A704-A705 ta-ja A708	AB24-AB24 A707 A319 A704 A319 A704-A705 AB59-AB57 A708	Logogram,Logogram | Fraction | Logogram | Fraction | Logogram | Fraction,Fraction | Syllabogram,Syllabogram | Fraction	https://sigla.phis.me/document/HT%20Zd%20156/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=175
HT Zd 157	Graffiti	Haghia Triada	LM IB	7	2	7	7	𐘣𐘱𐘲 𐙁𐘠𐘠𐙫	wi-ja-su ma-ti-ti-A319	AB40-AB57-AB58 AB80-AB37-AB37-A319	Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/HT%20Zd%20157/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&x=8&y=11&max_image_size=1299&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=177
HS Zg 1	Plaque	Haghios Stephanos	MH III-LH I	2	1	2	2	𐘇𐙁	a-ma	AB08-AB80	Syllabogram,Syllabogram	https://sigla.phis.me/document/HS%20Zg%201/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=5&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=68
KE 1	Tablet	Kea	-	3	2	3	2	𐘾𐘞 [?]	ka-sa ?	AB77-AB31 ?	Syllabogram,Syllabogram | Syllabogram	https://sigla.phis.me/document/KE%201/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=290
KE 6a	Tablet	Kea	LM IB-II	0	0	0	0	-	-	-	-	https://sigla.phis.me/document/KE%206a/	https://editions.efa.gr/?r=publication&id=1050
KE 6b	Tablet	Kea	LM IB-II	0	0	0	0	-	-	-	-	https://sigla.phis.me/document/KE%206b/	https://editions.efa.gr/?r=publication&id=1050
KE Zb 4	Lamp	Kea	-	3	1	3	3	𐘱𐘤𐘡	ja-si-e	AB57-AB41-AB38	Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KE%20Zb%204/	-
KE Zb 5	Sherd	Kea	-	1	0	1	1	𐜀	A595	A595	Logogram	https://sigla.phis.me/document/KE%20Zb%205/	-
`KE Wc 2a	Roundel	Kea	MM III	1	0	1	0	[A703]	A703	A703	Fraction	https://sigla.phis.me/document/%60KE%20Wc%202a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=140
`KE Wc 2b	Roundel	Kea	MM III	2	0	2	0	[A702][A702]	A702-A702	A702-A702	Fraction,Fraction	https://sigla.phis.me/document/%60KE%20Wc%202b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=140
KH 1	Tablet	Khania	LM IB	3	1	3	3	𐘧 𐛵𐘝	je A582-AB30/FIC	AB46 A582-AB30	Syllabogram | Logogram,Logogram	https://sigla.phis.me/document/KH%201/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=46
KH 2	Tablet	Khania	LM IB	6	2	6	2	𐘹[?] [?] 𐙗 [A704] [A636]	tu-? ? A303 A704 A636	AB69-? ? A303 A704 A636	Syllabogram,Syllabogram | Syllabogram | Logogram | Fraction | Logogram	https://sigla.phis.me/document/KH%202/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=46
KH 3	Tablet	Khania	LM IB	1	1	1	1	𐘯	nu	AB55	Syllabogram	https://sigla.phis.me/document/KH%203/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=46
KH 4	Tablet	Khania	LM IB	6	2	6	5	𐘇𐘬𐘙 𐙚𐙗 [?]	a-du-re A306-A303 ?	AB08-AB51-AB27 A306-A303 ?	Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram | Syllabogram	https://sigla.phis.me/document/KH%204/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=48
KH 5	Tablet	Khania	LM IB	25	6	25	25	𐘇𐘀𐘸𐘤𐘾 𐘇𐘴𐘉𐘀 𐘣𐘞𐘞𐘗 𐜚𐜂 𐘣𐘅𐘬 𐙕𐘅 𐙂𐘂𐙀 𐙗𐘝	a-da-ki-si-ka a-ra-u-da wi-sa-sa-ne A626-A598 wi-na-du A301-na ku-pa-*79 A303-AB30/FIC	AB08-AB01-AB67-AB41-AB77 AB08-AB60-AB10-AB01 AB40-AB31-AB31-AB24 A626-A598 AB40-AB06-AB51 A301-AB06 AB81-AB03-AB79 A303-AB30	Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram	https://sigla.phis.me/document/KH%205/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=48
KH 6	Tablet	Khania	LM IB	31	7	31	31	𐜙 𐘆𐘤 𐘃𐘯𐘙 𐘸𐘞𐘗 𐜙𐚇𐙗 𐘭𐘳𐘧 𐜙𐘔𐜙𐘕𐘂 𐘙 𐙺𐜙 𐘢𐘞 𐜙 𐙄𐘙𐘃 𐙚𐙗	A624 di-si te-nu-re ki-sa-ne A624-A347-A303 ri-ta-je A624-AB22/CAPm-A624-AB23/BOS-AB03 re A334-A624 pi-sa A624 au-re-te A306-A303	A624 AB07-AB41 AB04-AB55-AB27 AB67-AB31-AB24 A624-A347-A303 AB53-AB59-AB46 A624-AB22m-A624-AB23-AB03 AB27 A334-A624 AB39-AB31 A624 AB85-AB27-AB04 A306-A303	Logogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram,Logogram | Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram,Logogram,Logogram,Logogram | Syllabogram | Logogram,Logogram | Syllabogram,Syllabogram | Logogram | Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram	https://sigla.phis.me/document/KH%206/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=50
KH 7a	Tablet	Khania	LM IB	29	8	29	26	[?] [A641]𐜙 𐘚 𐜚 𐘡𐘅𐘤 𐛪𐜙 𐘚𐘱𐘂𐘋 𐘳𐘳 𐘌𐘠𐘸 𐛪𐜙 𐘈𐙙 𐙂[?]𐘺𐘡 𐛪𐜙	? A641-A624 i A626 e-na-si A571-A624 i-ja-pa-me ta-ta qa-ti-ki A571-A624 se-A305 ku-?-ko-e A571-A624	? A641-A624 AB28 A626 AB38-AB06-AB41 A571-A624 AB28-AB57-AB03-AB13 AB59-AB59 AB16-AB37-AB67 A571-A624 AB09-A305 AB81-?-AB70-AB38 A571-A624	Syllabogram | Logogram,Logogram | Syllabogram | Logogram | Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram	https://sigla.phis.me/document/KH%207a/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=52
KH 7b	Tablet	Khania	LM IB	12	2	12	12	𐘉𐘳𐘚𐘈 𐜙 𐘂𐘅𐘹 𐜙𐜝𐘤𐜛	u-ta-i-se A624 pa-na-tu A624-A629-AB41-A627	AB10-AB59-AB28-AB09 A624 AB03-AB06-AB69 A624-A629-AB41-A627	Syllabogram,Syllabogram,Syllabogram,Syllabogram | Logogram | Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram,Logogram,Logogram	https://sigla.phis.me/document/KH%207b/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=54
KH 8	Tablet	Khania	LM IB	15	3	15	11	𐘙[?] [?]𐘳 𐜙𐘝 [?] 𐙉𐙘 𐘝 𐙗[A567]𐘝𐙢𐚻	re-? ?-ta A624-AB30/FIC ? AB120/GRA-A304 AB30/FIC A303-A567-AB30/FIC-A312-A510	AB27-? ?-AB59 A624-AB30 ? AB120-A304 AB30 A303-A567-AB30-A312-A510	Syllabogram,Syllabogram | Syllabogram,Syllabogram | Logogram,Logogram | Syllabogram | Logogram,Logogram | Erasure (Logogram) | Logogram,Logogram,Logogram,Logogram,Logogram	https://sigla.phis.me/document/KH%208/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=56
KH 9	Tablet	Khania	LM IB	16	2	16	16	𐘇𐘤𐘲𐘊𐘇 𐛨𐘝𐘻 𐘚𐘤 𐜙𐙗𐙍𐙗𐛌𐙘	a-si-su-po-a A569-AB30/FIC-AB73 i-si A624-A303-AB131/VINa-A303-A532-A304	AB08-AB41-AB58-AB11-AB08 A569-AB30-AB73 AB28-AB41 A624-A303-AB131a-A303-A532-A304	Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram,Logogram | Syllabogram,Syllabogram | Logogram,Logogram,Logogram,Logogram,Logogram,Logogram	https://sigla.phis.me/document/KH%209/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=58
KH 10	Tablet	Khania	LM IB	14	4	14	13	[?] 𐙉 𐘚𐘂𐘞𐘱 𐘌𐙈 𐘇𐘸𐘢𐘡𐘃 𐙉	? AB120/GRA i-pa-sa-ja qa-*118 a-ki-pi-e-te AB120/GRA	? AB120 AB28-AB03-AB31-AB57 AB16-AB118 AB08-AB67-AB39-AB38-AB04 AB120	Syllabogram | Logogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram | Syllabogram,Syllabogram | Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram | Logogram	https://sigla.phis.me/document/KH%2010/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=60
KH 11	Tablet	Khania	LM IB	29	3	29	22	𐘇𐘬[?]𐘍 𐙗𐘲𐜚𐙍𐙚𐙗[A647] [?] 𐘇𐘄𐚉𐘄𐘚 [?] 𐜚𐘝𐙍 [?] 𐘇𐘳𐚊 𐙕𐙚[A533] [?]	a-du-?-za A303-AB58-A626-AB131/VINa-A306-A303-A647 ? a-to-A349-to-i ? A626-AB30/FIC-AB131/VINa ? a-ta-A350 A301-A306-A533 ?	AB08-AB51-?-AB17 A303-AB58-A626-AB131a-A306-A303-A647 ? AB08-AB05-A349-AB05-AB28 ? A626-AB30-AB131a ? AB08-AB59-A350 A301-A306-A533 ?	Syllabogram,Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram,Logogram,Logogram,Logogram,Logogram,Logogram | Erasure (Unknown?) | Syllabogram,Syllabogram,Syllabogram,Syllabogram,Syllabogram | Erasure (Unknown?) | Logogram,Logogram,Logogram | Erasure (Unknown?) | Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram,Logogram | Erasure (Unknown?)	https://sigla.phis.me/document/KH%2011/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=62
KH 12	Tablet	Khania	LM IB	8	1	8	8	𐙗𐙜𐛚𐙻𐛀𐜫𐜩 𐜩	A303-A308-A550-A335-A516-A653-A651 A651	A303-A308-A550-A335-A516-A653-A651 A651	Logogram,Logogram,Logogram,Logogram,Logogram,Logogram,Logogram | Syllabogram	https://sigla.phis.me/document/KH%2012/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=64
KH 13	Tablet	Khania	LM IB	8	2	8	6	𐘇𐘈𐘙𐘍 [A632] [?]𐘀𐘚	a-se-re-za A632 ?-da-i	AB08-AB09-AB27-AB17 A632 ?-AB01-AB28	Syllabogram,Syllabogram,Syllabogram,Syllabogram | Logogram | Syllabogram,Syllabogram,Syllabogram	https://sigla.phis.me/document/KH%2013/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=66
KH 14	Tablet	Khania	LM IB	11	3	11	11	𐘴 𐘇𐙁𐘱 𐜚𐙗𐙼𐙗𐘝𐛨 𐙗	ra a-ma-ja A626-A303-A336-A303-AB30/FIC-A569 A303	AB60 AB08-AB80-AB57 A626-A303-A336-A303-AB30-A569 A303	Syllabogram | Syllabogram,Syllabogram,Syllabogram | Logogram,Logogram,Logogram,Logogram,Logogram,Logogram | Syllabogram	https://sigla.phis.me/document/KH%2014/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=68
KH 15	Tablet	Khania	LM IB	3	0	3	3	𐙗𐘝𐘝	A303-AB30/FIC-AB30/FIC	A303-AB30-AB30	Logogram,Logogram,Logogram	https://sigla.phis.me/document/KH%2015/	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=70
