672	NINETY	ninety	neunzig	девяносто	1724	NINETY
673	HUNDRED	a hundred	hundert	сто	1634	HUNDRED
674	THOUSAND	a thousand	tausend	тысяча	1843	THOUSAND
675	AND	and	und	и	1577	AND
676	OR	or	oder	или	1014	OR
677	STAND	stand [of a person]	stehen [Mensch]	стоять [о человеке]	1442	STAND
678	SIT	sit [of a person]	sitzen [Mensch]	сидеть [о человеке]	1416	SIT
679	LIE (REST)	lie [of a person]	liegen [Mensch]	лежать [о человеке]	1411	LIE_(REST)
680	HANG	hang [EX:``the coat is hanging'']	hängen [BSP:``der Mantel hängt'']	висеть [НАПР:о пальтo]	0	<NA>
681	BECOME	become [turn into]	werden [zu etwas]	стать [превратиться НАПР:стать отцом]	1990	BECOME
682	HAPPEN	happen [occur]	passieren [geschehen]	случиться [произойти]	248	HAPPEN
683	START	begin [start existing]	beginnen [anfangen zu bestehen]	начаться [начать существовать]	0	<NA>
684	CEASE	end [stop existing]	enden [aufhören zu bestehen]	кончиться [перестать существовать]	1928	CEASE
685	CHANGE (BECOME DIFFERENT)	change [become something different]	wechseln [zu etwas anderem werden]	меняться [стать чем-то другим НАПР:о погоде]	0	<NA>
686	RISE (MOVE UPWARDS)	rise [of the sun]	aufgehen[Sonne]	взойти [о солнце]	568	RISE_(MOVE_UPWARDS)
687	SET (HEAVENLY BODIES)	set [of the sun]	untergehen[Sonne]	зайти [о солнце]	160	SET_(HEAVENLY_BODIES)
688	SHINE	shine [of the sun]	scheinen[Sonne]	светить [о солнце]	708	SHINE
689	THUNDER (VERB)	thunder [BSP:``it thundered'']	donnern [Donner]	греметь [о громе]	2378	THUNDER_(VERB)
690	BLOW (OF WIND)	blow [of wind]	wehen [Wind]	дуть [о ветре]	175	BLOW_(OF_WIND)
691	FLOW (OF RIVER)	stream [to flow in a continuous manner]	strömen [ununterbrochen fließen]	литься [течь непрерывной струёй]	0	<NA>
692	FLOW	flow [EX:a river]	fließen [BSP:Fluss]	течь [НАПР:о реке]	2003	FLOW
693	REVOLVE	revolve [EX:of a wheel]	sich drehen [BSP:Rad]	вращаться [НАПР:о колесе]	0	<NA>
694	SWAY	sway [move backward and forward]	schwanken [sich vor- und zurückbewegen]	качаться [двигаться взад и вперед]	573	SWAY
695	SWING (MOVEMENT)	swing [repeatedly move from side to side]	schwingen [sich hin- und herbewegen]	колебаться [ритмично из стороны в сторону НАПР:о маятнике]	0	<NA>
696	FALL	fall [swiftly move downwards]	fallen [sich schnell abwärts bewegen]	падать [быстро перемещаться вниз]	1280	FALL
697	BURNING	burn [BSP:of wood]	brennen [BSP:Holz]	гореть [НАПР:о дровах]	1428	BURNING
698	SMOKE (EMIT SMOKE)	smoke [give off smoke]	rauchen [Qualm ausstoßen]	дымить [производить дым]	0	<NA>
699	RAIN (RAINING)	rain [BSP:``it is raining'']	regnen [BSP:``es regnet'']	идти [о дожде; дождить]	1253	RAIN_(RAINING)
700	FREEZE	freeze [to become solid due to low temperature]	gefrieren [durch Kälte erstarren]	замёрзнуть [застыть от холода]	1431	FREEZE
701	THAW	thaw [EX:of snow]	tauen [BSP:Schnee]	таять [НАПР:о снеге]	0	<NA>
702	MELT	melt [EX:of ice]	schmelzen [BSP:Eis]	плавиться [НАПР:о льде]	2334	MELT
703	DRY UP	dry [EX:of clothes]	trocknen [BSP:von Kleidung]	сохнуть [НАПР:об одежде]	1786	DRY_UP
704	BOIL (OF LIQUID)	boil [of water]	sieden [Wasser]	кипеть [о воде]	792	BOIL_(OF_LIQUID)
705	SPOIL (BECOME SPOILED)	rot [EX:of meat]	faulen [BSP:Fleisch]	гнить [портиться НАПР:об овощах фруктах еде]	569	SPOIL_(BECOME_SPOILED)
706	DECAY	decay [EX:of wood]	verfaulen [BSP:Holz]	сгнить [НАПР:о дереве]	0	<NA>
707	SNAP (INTO BITS)	snap [EX:of a thread]	reißen [BSP:Faden]	рваться [НАПР:о нитке]	0	<NA>
708	SINK (IN WATER)	sink [EX:stone in water]	versinken [BSP:Stein im Wasser]	тонуть [НАПР:камень в воду]	0	<NA>
709	PASS	pass [of time]	vergehen [Zeit]	проходи́ть [о времени]	1951	PASS
710	APPEAR	appear [EX:light ghost]	erscheinen [BSP:Licht Geist]	появиться [НАПР:о свете о призраке]	0	<NA>
711	DISAPPEAR	disappear [EX:light ghost]	verschwinden [BSP:Licht Geist]	исчезнуть [НАПР:о свете о призраке]	485	DISAPPEAR
712	DROP (MOVEMENT)	drop descend [EX:water level]	sinken [BSP:Wasserspiegel]	спадать [понижаться НАПР:об уровне воды]	0	<NA>
713	DECREASE	decrease [of quantity]	abnehmen [weniger werden]	уменьшиться [стать меньше]	0	<NA>
714	INCREASE	increase [of quantity]	zunehmen [mehr werden]	увеличиться [в количестве]	1041	INCREASE
715	RISE (MOVEMENT)	rise [EX:water level]	steigen [BSP:Wasserspiegel]	подниматься [НАПР:об уровне воды]	0	<NA>
716	GROW	grow [EX:of a plant]	wachsen [BSP:Pflanze]	расти [НАПР:о растении]	479	GROW
717	SHINE (OF METAL)	shine [EX:of metal shiny surface]	glänzen [BSP:Metall glänzende Oberfläche]	блестеть [НАПР:о металле поверхности]	0	<NA>
718	TWINKLE	sparkle twinkle [EX:of star little light]	funkeln [BSP:Stern kleines Licht]	сверкать [НАПР:о звезде об огоньке]	0	<NA>
719	BE NOISY	be noisy [EX:children]	lärmen [BSP:Kinder]	шуметь [НАПР:о детях]	0	<NA>
720	CHIME	chime [EX:of bell]	läuten [BSP:Glocke]	звонить [НАПР:о колоколе]	0	<NA>
721	RING (SIGNAL)	ring [EX:doorbell phone]	klingeln [BSP:Türklingel Telefon]	звонить [НАПР:о дверном звонке телефоне]	0	<NA>
722	TINKLE	tinkle [EX:glass]	klirren [BSP:Glas]	звякать [НАПР:о стакане монетах]	0	<NA>
723	ROAR (OF SEA)	roar [EX:storm sea]	brausen [BSP:Sturm Meer]	бушевать [НАПР:о буре море]	0	<NA>
724	RUSTLE (OF LEAVES)	rustle [EX:of leaves in breeze]	rauschen [BSP:Blätter im Wind]	шелестеть [НАПР:о листьях при ветре]	0	<NA>
725	SOUND (OF INSTRUMENT)	sound [EX:of instrument]	klingen [BSP:Musikinstrument]	звучать [НАПР:об инструменте]	0	<NA>
726	BARKING	bark [of dog]	bellen [Hund]	лаять [о собаке]	1206	BARKING
727	HOWL	howl [EX:of wolf]	heulen [BSP:Wolf]	выть [о волке]	526	HOWL
728	BLOW (WITH MOUTH)	blow [using the mouth]	blasen [mit dem Mund]	дунуть [ртом]	176	BLOW_(WITH_MOUTH)
729	WHISTLE	whistle [using the mouth]	pfeifen [mit dem Mund]	свистеть [ртом]	1025	WHISTLE
730	SHOUT	shout [of human]	schreien [Mensch]	кричать [о человеке]	715	SHOUT
731	GROAN	groan [EX:in pain]	stöhnen [BSP:vor Schmerz]	стонать [НАПР:от сильной боли]	716	GROAN
732	TREMBLE	tremble [EX:with fear]	zittern [BSP:vor Angst]	дрожать [НАПР:от страха]	0	<NA>
733	BE ALIVE	live [be alive]	leben [lebendig sein]	жить [быть живым]	1422	BE_ALIVE
734	BE BORN	be born [of human]	geboren werden [Mensch]	родиться [о человеке]	1090	BE_BORN
735	BREATHE	breathe [of human]	atmen [Mensch]	дышать [о человеке]	1407	BREATHE
736	DRINK	drink [of human]	trinken [Mensch]	пить [о человеке]	1401	DRINK
737	EAT	eat [of human]	essen [Mensch]	кушать есть [о человеке]	1336	EAT
738	SWALLOW	swallow [EX:food]	schlucken [hinunterschlucken BSP:Essen]	глотать [проглоти́ть НАПР:пищу]	897	SWALLOW
739	GET TIRED	get tired	müde werden	устать	1996	GET_TIRED
740	FALL ASLEEP	fall asleep	einschlafen	заснуть	1106	FALL_ASLEEP
741	SLEEP	sleep	schlafen	спать	1585	SLEEP
742	WAKE UP	wake up	aufwachen	проснуться	1602	WAKE_UP
743	ARISE (FROM SLEEP)	get up [rise from one's bed]	aufstehen [vom Bett]	встать [с постели]	0	<NA>
744	REST	relax [recreate]	sich erholen [entspannen]	отдыхать	168	REST
745	BECOME SICK	fall ill	krank werden	заболеть [захворать]	2327	BECOME_SICK
746	BE ILL	be ill	krank sein	болеть [страдать болезнью хворать]	0	<NA>
747	ACHE	ache [EX:of head]	schmerzen [BSP:Kopf]	болеть [причинять боль НАПР:о голове]	1815	ACHE
748	COUGH	cough	husten	кашлять	879	COUGH
749	RECOVER	recover [from an illness]	genesen [von Krankheit]	поправиться [выздороветь]	1978	RECOVER
750	DIE	die [of human]	sterben [Mensch]	умереть [о человеке]	1494	DIE
751	PERISH (OF HUMAN)	perish [die violently]	umkommen [eines gewaltsamen Todes sterben]	погибнуть [умереть насильственной смертью]	0	<NA>
752	MOVE (OF PERSON)	move [change place]	sich bewegen [den Ort wechseln]	двигаться [перемещаться]	0	<NA>
753	BUDGE	budge [change posture]	sich rühren [ein bisschen BSP:zucken]	шевельнуться [слегка двигаться НАПР:в траве что-то шевелится]	0	<NA>
754	STAND UP	stand up [EX:from a chair]	sich erheben [BSP:von einem Stuhl]	встать [НАПР:со стула]	570	STAND_UP
755	SIT DOWN	sit down [assume a sitting position]	sich setzen [eine sitzende Haltung einnehmen]	сесть [принять сидячее положение]	1649	SIT_DOWN
756	TUMBLE	tumble [fall end over end]	hinfallen [stürzen]	упасть [свалиться о человеке]	0	<NA>
757	WALK	walk [move on the feet]	laufen [zu Fuß gehen]	ходить [пешком]	1443	WALK
758	STEP (VERB)	step [move the foot in walking]	schreiten [Schritte machen]	шагать [идти шагом]	2065	STEP_(VERB)
759	TAKE A WALK	take a walk	spazierengehen [spazieren]	гулять [совершать прогулку]	0	<NA>
760	MOVE IN HASTE	rush [move in haste]	eilen [hasten sich möglichst schnell bewegen]	спешить [двигаться по возможности быстро]	0	<NA>
761	HURRY UP	hurry [do things quickly]	sich beeilen [sich abhetzen in Eile sein]	торопиться [действовать по возможности быстро]	0	<NA>
762	DASH (OF VEHICLE)	dash [EX:of a vehicle]	sausen [dahineilen BSP:Fahrzeug]	мчаться [очень быстро перемещаться НАПР:о машине]	0	<NA>
763	RUN	run [of human]	rennen [Mensch]	бегать [о человеке]	1519	RUN
764	JUMP	jump [of human]	springen [Mensch]	прыгать [о человеке]	1829	JUMP
765	CLIMB	climb [of human]	klettern [Mensch]	лазать [карабкаться о человеке]	1102	CLIMB
766	SEESAW (ACTION)	seesaw [use a seesaw]	schaukeln [wippen auf Schaukel]	качаться раскачиваться [НАПР:на качелях]	0	<NA>
767	CRAWL	creep [of human]	kriechen [Mensch]	ползать [о человеке]	96	CRAWL
768	SWIM	swim [of human]	schwimmen [Mensch]	плавать [о человеке]	1439	SWIM
769	DIVE	dive [of human]	tauchen [Mensch]	нырять [о человеке]	119	DIVE
770	ROW	row [propel a boat using oars]	rudern [ein Boot mittels Riemen bewegen]	грести [передвигать лодку вёслами]	1849	ROW
771	DRIVE	drive [travel by a vehicle]	fahren [sich mit einem Fahrzeug fortbewegen]	ехать [на транспортном средстве]	808	DRIVE
772	FLY (MOVE THROUGH AIR)	fly [EX:of bird]	fliegen [BSP:Vogel]	летать [НАПР:о птице]	1441	FLY_(MOVE_THROUGH_AIR)
773	GO	go [move through space]	gehen [sich im Raum fortbewegen]	идти [передвигаться в пространстве]	695	GO
774	LEAVE	go away [leave a place]	weggehen [einen Ort verlassen]	уйти [удалиться откуда-либо]	1752	LEAVE
775	DEPART	depart [set out on a journey]	abfahren [sich auf einen Weg begeben]	отправиться [начать путь]	0	<NA>
776	STOP (OF MOVEMENT)	stop [cease moving]	anhalten [stehenbleiben]	остановиться [прекратить двигаться]	0	<NA>
777	GO INSIDE	go in [go into an enclosed space]	hineingehen [einen Ort betreten]	входить [вступать в помещение]	0	<NA>
778	ENTER	enter [EX:a building a room]	eintreten [betreten BSP:Gebäude Raum]	войти [НАПР:в здание в комнату]	749	ENTER
779	COME	come [move here]	kommen [sich hierher begeben]	прийти [двигаться сюда]	1446	COME
780	ARRIVE	arrive [reach one's destination]	ankommen [sein Ziel erreichen]	прибыть [достигнуть пункта назначения]	1387	ARRIVE
781	COME BACK	come back [return to a place]	zurückkommen [wieder an den Ausgangspunkt kommen]	возвратиться [вернуться на то же место]	581	COME_BACK
782	REMAIN	stay [remain in a place]	bleiben [an einem Ort]	остаться [в прежнем месте]	987	REMAIN
783	WAIT (FOR)	wait [delay action until something happens]	warten [untätig sein bis etwas passiert]	ожидать [проводить время ожидая какого-то события НАПР:ждать грозы]	1590	WAIT_(FOR)
784	AWAIT	await [wait for someone]	erwarten [auf jemanden warten]	ждать [кого-либо]	0	<NA>
785	LOOK FOR	look for [seek attempt to find]	suchen [versuchen zu finden]	искать [пытаться найти]	1468	LOOK_FOR
786	FIND	find [locate something searched for]	finden [etwas Gesuchtes]	найти [в результате поисков]	719	FIND
787	TRY	try [attempt]	versuchen [etwas zu tun]	пытаться	1812	TRY
788	PREPARE	prepare [make ready set up]	vorbereiten [bereitmachen]	подготовить [НАПР:материал для работы]	0	<NA>
789	LOVE	love [have a strong affection for]	lieben [innige Zuneigung empfinden für]	любить [быть преданным кому-либо]	923	LOVE
790	LIKE	like [favor be in favor of]	mögen [gern haben]	любить [испытывать чувство симпатии к кому-либо чему-либо]	1117	LIKE
791	LAUGH	laugh	lachen	смеяться	1355	LAUGH
792	MOVE EMOTIONALLY	move [arouse the feelings of]	rühren [innerlich emotional]	растрогать [вызвать чувствa приятно взволновать]	0	<NA>
793	CRY	weep cry [shed tears]	weinen [Tränen vergießen]	плакать [проливать слёзы]	1839	CRY
794	GRUMBLE	grumble [complain in a surly manner]	schimpfen [seinen Ärger kundtun]	ругаться [браниться]	0	<NA>
795	BE ANNOYED	be annoyed [be irritated]	sich ärgern [verärgert sein]	сердиться [испытывать раздражение]	0	<NA>
796	BE AFRAID	be afraid [be frightened]	sich fürchten [Angst haben]	бояться опасаться [испытывать боязнь]	0	<NA>
797	FEAR (BE AFRAID)	be afraid of [fear]	fürchten [sich fürchten vor]	бояться страшиться [чего-либо]	1419	FEAR_(BE_AFRAID)
798	FLEE	flee [run away]	fliehen [weglaufen sich retten]	убегать [удаляться бегом спасаться бегством]	956	FLEE
799	ESCAPE	escape [get away BSP:from captivity]	flüchten [entkommen BSP:aus Gefangenschaft]	убежать сбежать [совершить побег]	1615	ESCAPE
800	SEE	see [perceive with the eyes]	sehen [mit den Augen wahrnehmen]	видеть [воспринимать зрением]	1409	SEE
801	LOOK	look at [turn the eyes toward]	anschauen [den Blick richten auf]	посмотреть [направить взгляд на]	1819	LOOK
802	WATCH	watch [view for a period of time EX:movie]	ansehen [BSP:Film]	смотреть [быть зрителем чего-либо НАПР:фильма]	1650	WATCH
803	HEAR	hear [perceive with the ears]	hören [mit den Ohren wahrnehmen]	слышать [воспринимать звуки чего-либо]	1408	HEAR
804	LISTEN	listen [pay attention to speech]	zuhören [auf Gesprochenes achten]	слушать [обращать внимание на речь]	1608	LISTEN
805	TASTE (SOMETHING)	taste [sample the flavor of]	probieren [eine Kostprobe nehmen von abschmecken]	пробовать [кушанье для оценки]	21	TASTE_(SOMETHING)
806	SMELL (PERCEIVE)	smell [sense the smell of]	riechen [den Geruch wahrnehmen von]	нюхать [воспринимать запах чего-либо]	1586	SMELL_(PERCEIVE)
807	FEEL (TACTUALLY)	feel [sense]	fühlen [spüren]	чувствовать [ощущать]	2559	FEEL_(TACTUALLY)
808	SEEM	seem [appear be perceived as]	scheinen [den Anschein haben]	казаться [производить впечатление]	1521	SEEM
809	VISIBLE	show [be visible]	zu sehen sein [sichtbar sein]	виднеться [быть видным]	1868	VISIBLE
810	HEAR (INFORMATION)	hear [receive information about]	vernehmen [erfahren zu hören bekommen]	услышать узнать [получить информацию о]	0	<NA>
811	SHIVER	be cold [feel the sensation of coldness]	frieren [Kälte verspüren]	холодно [об ощущении холода НАПР:``мне холодно'']	52	SHIVER
812	DO	do [EX:``what are you doing?'']	tun [BSP:``was tust du?'']	делать [НАПР:``что ты делаешь?'']	813	DO
813	BE ABLE	can [be able to]	können [in der Lage sein zu]	мочь [быть в состоянии]	972	BE_ABLE
814	WANT	want [desire]	wollen [wünschen]	хотеть [иметь желание]	1784	WANT
815	BEGIN	start [initiate EX:a quarrel]	anfangen [BSP:einen Streit]	начать [НАПР:спор]	1806	BEGIN
816	FINISH	finish [EX:a piece of work]	beenden [zu Ende bringen abschließen]	закончить [НАПР:работу]	1766	FINISH
817	STOP (OF ACTIVITY)	stop [stop the current activity]	aufhören [die aktuelle Tätigkeit sein lassen]	перестать [прекратить действие]	0	<NA>
818	SUCCEED	succeed [be successful]	gelingen [glücken Erfolg haben gut ausfallen]	удаться [хорошо завершиться]	1112	SUCCEED
819	RESULT IN	turn out [result end up]	geraten [ausfallen sich herausstellen als]	оказаться [получаться]	1723	RESULT_IN
820	OPEN	open [EX:a window]	öffnen [BSP:ein Fenster]	открыть [НАПР:окно]	1156	OPEN
821	SHUT	close [EX:a window]	schließen [BSP:ein Fenster]	закрыть [НАПР:окно]	1046	SHUT
822	PUT	put [in upright position EX:a glass]	stellen [aufrecht hinstellen BSP:ein Glas]	поставить [поместить вертикально НАПР:стакан]	998	PUT
823	CAUSE TO SIT	place [cause someone to sit]	setzen [in eine sitzende Position bringen]	посадить [сделать так чтобы кто-либо сел]	0	<NA>
824	LAY (VERB)	lay [EX:money onto a table]	legen [BSP:Geld auf einen Tisch]	класть [НАПР:деньги на стол]	2071	LAY_(VERB)
825	TOUCH	touch [make physical contact with]	berühren [in körperlichen Kontakt kommen mit]	трогать [прикасаться]	1892	TOUCH
826	CONNECT	connect [join EX:using strings]	verbinden [verknüpfen BSP:mit Schnüren]	связать [скрепить вместе НАПР:верёвками]	0	<NA>
827	COVER	cover [EX:a boat using a canvas]	bedecken [BSP:ein Boot mit einer Plane]	покрыть [НАПР:лодку плёнкой]	761	COVER
828	HANG UP	hang up [EX:a picture]	aufhängen [BSP:ein Bild]	повесить [НАПР:картину]	357	HANG_UP
829	LIGHT (IGNITE)	light [EX:a candle]	anzünden [BSP:eine Kerze]	зажечь [НАПР:свечу]	737	LIGHT_(IGNITE)
830	PICK UP	pick up [from the floor]	aufheben [vom Fußboden]	поднять [взять с пола]	371	PICK_UP
831	LEAVE (SOMETHING)	leave [EX:a coat at home]	zurücklassen [BSP:einen Mantel zu Hause]	оставить [НАПР:пальто дома]	0	<NA>
832	LOSE (SOMETHING)	lose [EX:a key]	verlieren [BSP:einen Schlüssel]	потерять [НАПР:ключ]	0	<NA>
833	DROP (SOMETHING)	drop [let fall from one's hands]	fallen lassen [aus den Händen]	уронить [выпустить из рук]	0	<NA>
834	MAKE	make [create bring about]	machen [anfertigen hervorrufen]	сделать [совершить изготовить]	734	MAKE
835	PRODUCE	produce [manufacture]	herstellen [produzieren]	изготовить [произвести]	0	<NA>
836	BUILD	build [EX:a house]	bauen [BSP:ein Haus]	строить [НАПР:дом]	1840	BUILD
837	REPAIR	repair mend [EX:a car]	reparieren [BSP:ein Auto]	чинить [НАПР:машину]	2243	REPAIR
838	IMPROVE (SOMETHING)	improve [make better]	verbessern [besser machen]	улучшить [сделать лучше]	0	<NA>
839	CHANGE	alter [make different]	ändern [anders machen]	изменить [сделать иным]	1264	CHANGE
840	DIG	dig [in earth]	graben [in Erde]	копать рыть [землю]	1418	DIG
841	BEND	bow [EX:the arm]	beugen [BSP:den Arm]	согнуть [НАПР:руку]	2004	BEND
842	BEND (SOMETHING)	bend [EX:a pipe]	biegen [BSP:ein Rohr]	погнуть [НАПР:трубу]	2224	BEND_(SOMETHING)
843	TURN (SOMETHING)	spin [EX:a skewer]	drehen [BSP:einen Spieß]	вертеть [НАПР:вертел]	1445	TURN_(SOMETHING)
844	FLIP	turn over [EX:pancakes pieces of meat]	wenden [BSP:Pfannkuchen Fleischstücke]	перевернуть [положить на другую сторону НАПР:блины куски мяса]	0	<NA>
845	TURN AROUND (SOMETHING)	turn turn around [EX:palm]	umdrehen [BSP:die Hand]	повернуть поворачивать [НАПР:ладонь]	0	<NA>
846	RAISE	raise [EX:one's hand]	heben [BSP:die Hand]	поднимать [переместить в верхнее положение НАПР:руку голову]	1317	RAISE
847	LIFT	lift [EX:a box]	hochheben [BSP:eine Kiste]	поднять [что-то тяжёлое НАПР:ящик]	501	LIFT
848	GRASP	seize [grab EX:a knife]	ergreifen [in die Hand nehmen BSP:ein Messer]	схватить [хватать НАПР:нож]	2021	GRASP
849	HOLD	hold [in one's hands]	halten [in Händen]	держать [в руках]	1448	HOLD
850	PRESS	press [exert weight or force against]	drücken [Druck erzeugen auf]	нажимать [надавливать]	1913	PRESS
851	PUSH	push [shove EX:a box]	schieben [BSP:eine Kiste]	толкать [НАПР:ящик]	1452	PUSH
852	SCRAPE	scrape [EX:a plate using a knife]	kratzen [BSP:mit Messer auf Teller]	скрести [НАПР:ножом по тарелке]	1767	SCRAPE
853	LICK	lick [EX:a wound]	lecken [BSP:eine Wunde]	лизать [НАПР:рану]	319	LICK
854	BITE	bite [EX:a child of a dog]	beißen [BSP:ein Kind von einem Hund]	кусать укусить [НАПР:собака укусила ребёнка]	1403	BITE
855	TEAR (SHRED)	tear off [EX:a doll's arm]	abreißen [BSP:Arm einer Puppe]	оторвать [НАПР:руку у куклы]	1735	TEAR_(SHRED)
856	CUT OFF	cut off [EX:a piece of cake]	abschneiden [BSP:ein Stück Kuchen]	отрезать [НАПР:кусок пирога]	0	<NA>
857	TIE	tie [EX:using a rope]	binden [BSP:mit einem Seil]	связать [НАПР:верёвкой]	1917	TIE
858	STICK (SOMETHING)	stick [EX:a twig into a hole]	stecken [hineinstecken BSP:Zweig in Loch]	воткнуть [НАПР:палку в землю]	0	<NA>
859	BREAK (DESTROY OR GET DESTROYED)	break [EX:a bone]	brechen [BSP:einen Knochen]	сломать [НАПР:кость]	680	BREAK_(DESTROY_OR_GET_DESTROYED)
860	KNOCK	knock [EX:on a wall]	klopfen [BSP:an eine Wand]	стучать [НАПР:по стене]	2396	KNOCK
861	HIT	hit [on purpose EX:a table]	hauen [BSP:auf einen Tisch]	ударить [EX:по столу]	1433	HIT
862	GLUE (SOMETHING)	glue [EX:a poster to a wall]	kleben [BSP:ein Plakat an eine Wand]	клеить приклеить [НАПР:афишу к стене]	0	<NA>
863	RUB	rub [EX:glass with a rag]	reiben [reiben an BSP:das Glas mit einem Tuch]	тереть [НАПР:мехом о камень]	1449	RUB
864	SPREAD (SOMETHING)	spread [EX:fat on a surface]	streichen [aufstreichen BSP:Fett auf Oberfläche]	намазать [НАПР:жир на поверхность]	0	<NA>
865	SHARPEN (SOMETHING)	sharpen [EX:a knife]	schleifen [BSP:ein Messer]	точить [НАПР:нож]	251	SHARPEN (SOMETHING)
866	CUT	cut [EX:paper]	schneiden [BSP:Papier]	резать [НАПР:бумагу]	1432	CUT
867	JOG	jog [EX:on a door]	rütteln [BSP:an einer Tür]	шатать [НАПР:дверь]	0	<NA>
868	SHAKE	shake [EX:a bottle]	schütteln [BSP:eine Flasche]	трясти [НАПР:бутылку]	1909	SHAKE
869	SWING (SOMETHING)	swing [EX:a flag cloth]	schwenken [BSP:eine Fahne ein Tuch]	махать [НАПР:знаменем платком]	0	<NA>
870	POUR	pour [EX:water into a glass]	schütten [BSP:Wasser in ein Glas]	налить [НАПР:воду в стакан]	1487	POUR
871	FILL	fill [EX:a glass with water]	füllen [BSP:ein Glas mit Wasser]	наполнить [НАПР:стакан водой]	2006	FILL
872	WRAP	wrap [EX:a fish in paper]	einwickeln [BSP:einen Fisch mit Papier]	завернуть [НАПР:рыбу в бумагу]	1113	WRAP
873	CARRY	carry [EX:a box]	tragen [BSP:eine Kiste]	нести [НАПР:ящик]	700	CARRY
874	DRAG	drag [EX:the trunk of a tree]	schleppen [BSP:Baumstamm]	тащить [НАПР:ствол дерева]	2030	DRAG
875	PULL	pull [EX:a rope]	ziehen [BSP:an einer Schnur]	тянуть [НАПР:верёвку]	1455	PULL
876	KEEP	keep [EX:food money]	aufbewahren [BSP:Lebensmittel Geld]	хранить [НАПР:продукты деньги]	1477	KEEP
877	THROW	throw [EX:a ball]	werfen [BSP:einen Ball]	бросать [НАПР:мяч]	1456	THROW
878	CATCH	catch [EX:a ball]	fangen [auffangen BSP:Ball]	ловить [НАПР:мяч]	702	CATCH
879	GRAB (SOMETHING)	grab [EX:someone's arm]	packen [BSP:jemandes Arm]	схватить [НАПР:за руку]	0	<NA>
880	HIDE (CONCEAL)	hide	verstecken	спрятать	602	HIDE_(CONCEAL)
881	DIVIDE	divide [split into parts]	teilen [zerteilen]	разделить [разъединить]	1119	DIVIDE
882	SEND	send [EX:a letter]	schicken [BSP: einen Brief]	посылать [НАПР:письмо]	1127	SEND
883	BRING	bring	bringen	принести	692	BRING
884	ADD	add	hinzufügen	добавить	0	<NA>
885	GET	get [obtain EX:an important item]	bekommen [beschaffen sich verschaffen]	достать	694	GET
886	RECEIVE	receive [be given]	erhalten [empfangen]	получить	0	<NA>
887	TAKE	take	nehmen	взять	1749	TAKE
888	CHOOSE	choose	wählen [die Wahl haben zwischen]	выбрать	1750	CHOOSE
889	SELECT	select	auswählen [sich entscheiden zwischen aussuchen]	отобрать	0	<NA>
890	PRESERVE	preserve	bewahren [aufrechterhalten unverändert lassen]	сохранить	1997	PRESERVE
891	HINDER	hinder	behindern	препятствовать [НАПР:движению]	554	HINDER
892	SPOIL (SOMEBODY OR SOMETHING)	spoil [EX:the mood]	verderben [BSP:Laune]	испортить [НАПР:настроение]	92	SPOIL_(SOMEBODY_OR_SOMETHING)
893	DAMAGE	damage [EX:a house a vehicle]	beschädigen [BSP:Haus Fahrzeug]	повредить [НАПР:дом машину]	1116	DAMAGE
894	BREAK (CLEAVE)	break [EX:a plate]	zerbrechen [BSP:einen Teller]	разбить [НАПР:тарелку]	2558	BREAK_(CLEAVE)
895	SHRED	tear [EX:a cloth]	zerreißen [BSP:Lappen]	разорвать [НАПР:тряпку]	0	<NA>
896	DESTROY	destroy [EX:a village]	zerstören [BSP:Dorf]	разрушить [НАПР:село]	681	DESTROY
897	BURN (SOMETHING)	burn [EX:paper wood]	verbrennen [BSP:Papier Holz]	сжечь [НАПР:бумагу дрова]	141	BURN_(SOMETHING)
898	GIVE	give	geben [allgemein BSP:Gegenstand]	дать	1447	GIVE
899	PASS (SOMETHING)	hand [BSP:salt at table]	reichen [hinüberreichen BSP:dsa Salz bei Tisch]	передать [НАПР:соль за столом]	0	<NA>
900	DONATE	give [as a present EX:a book]	schenken [BSP:ein Buch]	дарить [НАПР:книгу]	196	DONATE
901	PROMISE	promise	versprechen	обещать	1675	PROMISE
902	WISH (SOMEONE SOMETHING)	wish [ЕX:luck]	wünschen [jm etwas BSP:Glück]	желaть [НАПР:счастья]	0	<NA>
903	PRAISE	praise	loben	хвалить	1687	PRAISE
904	KISS	kiss	küssen	целовать	578	KISS
905	ROCK (A CHILD)	rock [a child]	wiegen [ein Kind in den Schlaf]	качать [ребёнка]	0	<NA>
906	COVER (A CHILD)	cover [EX:a child with a blanket]	zudecken [BSP:ein Kind mit einer Decke]	накрыть [НАПР:ребёнка одеялом]	0	<NA>
907	WAKE	wake	wecken	разбудить	0	<NA>
908	SHOW	show	zeigen	показать	1039	SHOW
909	GUIDE (TO DESTINATION)	guide [EX:to one's destination]	führen [BSP:ans Ziel]	вести [НАПР:к цели]	0	<NA>
910	TEACH	teach [EX:to swim to sew]	lehren [beibringen BSP:Schwimmen Nähen]	учить [НАПР:плавать шитью]	709	TEACH
911	INSTRUCT	instruct [EX:children]	unterrichten [BSP:Kinder]	преподавать обучать [НАПР:детям]	0	<NA>
912	RAISE (A CHILD)	bring up [raise ЕX:a child]	aufziehen [großziehen BSP:ein Kind]	растить [НАПР:ребёнка]	2134	RAISE_(A_CHILD)
